seed,steps,bool
0,111,1
1,88,0
2,93,1
3,101,1
4,102,1
5,100,1
6,100,1
7,103,1
8,126,1
9,56,1
10,88,1
11,89,1
12,91,1
13,136,1
14,92,0
15,122,1
16,96,1
17,117,1
18,133,1
19,122,1
20,87,1
21,92,1
22,103,1
23,146,1
24,122,1
25,102,1
26,113,1
27,91,1
28,108,0
29,86,1
30,83,1
31,111,1
32,129,1
33,104,1
34,101,1
35,85,1
36,120,0
37,80,1
38,81,1
39,101,1
40,90,1
41,97,1
42,97,1
43,88,1
44,91,1
45,121,1
46,119,1
47,110,1
48,122,1
49,93,1
50,89,1
51,86,1
52,82,1
53,95,0
54,90,0
55,139,1
56,103,1
57,131,1
58,112,0
59,86,1
60,82,1
61,44,1
62,93,0
63,99,1
64,82,1
65,85,1
66,85,0
67,84,1
68,80,1
69,95,1
70,87,1
71,88,1
72,92,1
73,106,1
74,90,1
75,75,1
76,96,1
77,90,1
78,94,1
79,115,0
80,90,1
81,91,1
82,89,1
83,131,1
84,95,1
85,100,1
86,120,1
87,114,1
88,144,1
89,85,0
90,98,1
91,116,0
92,113,1
93,116,1
94,89,1
95,88,1
96,101,1
97,98,1
98,100,1
99,80,1
100,59,1
101,149,1
102,87,1
103,113,0
104,36,1
105,100,1
106,142,0
107,72,1
108,111,1
109,94,1
110,90,1
111,97,1
112,95,1
113,93,1
114,90,1
115,92,1
116,105,1
117,100,1
118,87,1
119,83,1
120,100,1
121,81,1
122,85,0
123,91,1
124,78,1
125,41,1
126,108,1
127,93,1
128,86,1
129,95,1
130,85,1
131,85,1
132,89,1
133,117,1
134,106,1
135,88,1
136,111,0
137,112,1
138,92,1
139,100,1
140,155,1
141,86,1
142,90,1
143,81,1
144,88,1
145,124,1
146,81,0
147,106,1
148,91,1
149,104,1
150,94,1
151,134,0
152,92,1
153,63,1
154,83,1
155,93,1
156,91,1
157,108,1
158,106,1
159,122,1
160,84,1
161,113,1
162,80,1
163,84,1
164,94,1
165,100,1
166,51,1
167,107,1
168,83,1
169,116,1
170,105,1
171,117,0
172,111,1
173,85,1
174,97,1
175,98,1
176,107,1
177,107,1
178,91,1
179,96,1
180,40,1
181,81,1
182,90,1
183,110,1
184,82,1
185,89,1
186,106,1
187,100,1
188,106,1
189,83,1
190,89,1
191,90,1
192,113,1
193,59,1
194,105,1
195,108,1
196,150,1
197,105,1
198,91,1
199,106,0
200,96,1
201,122,1
202,96,1
203,93,1
204,97,1
205,100,1
206,95,1
207,86,1
208,97,0
209,44,1
210,146,1
211,100,1
212,88,1
213,86,1
214,105,1
215,79,1
216,101,1
217,79,1
218,89,1
219,86,0
220,90,1
221,87,1
222,125,1
223,29,1
224,100,1
225,102,1
226,107,0
227,101,1
228,79,1
229,85,1
230,116,1
231,85,1
232,73,1
233,47,1
234,97,1
235,97,1
236,97,0
237,98,1
238,97,1
239,113,0
240,58,1
241,138,1
242,92,1
243,40,1
244,99,1
245,77,1
246,81,1
247,148,1
248,99,1
249,89,0
250,80,1
251,115,1
252,100,1
253,94,1
254,101,1
255,83,1
256,119,1
257,103,1
258,74,1
259,89,0
260,156,1
261,82,1
262,83,1
263,93,1
264,109,1
265,106,1
266,136,1
267,92,1
268,91,1
269,106,1
270,111,1
271,90,1
272,103,1
273,82,1
274,108,1
275,94,1
276,82,1
277,107,1
278,73,1
279,94,1
280,48,1
281,97,0
282,82,1
283,101,1
284,54,1
285,79,1
286,84,1
287,95,1
288,89,1
289,77,1
290,106,1
291,44,0
292,36,1
293,77,1
294,113,1
295,97,1
296,95,1
297,84,1
298,90,1
299,86,1
300,99,1
301,29,0
302,109,0
303,93,1
304,85,1
305,107,1
306,125,1
307,115,1
308,140,1
309,105,1
310,136,1
311,85,1
312,122,1
313,95,1
314,76,1
315,60,1
316,85,1
317,94,1
318,102,1
319,105,1
320,89,1
321,85,0
322,109,1
323,105,1
324,90,1
325,79,1
326,104,1
327,96,1
328,86,1
329,106,1
330,91,1
331,89,1
332,107,1
333,91,1
334,86,1
335,166,1
336,91,1
337,94,1
338,81,1
339,106,1
340,87,1
341,39,1
342,102,1
343,110,1
344,109,0
345,115,1
346,89,0
347,105,1
348,98,1
349,116,1
350,143,1
351,106,1
352,87,0
353,80,1
354,81,1
355,88,1
356,104,1
357,87,0
358,101,1
359,96,1
360,112,1
361,84,1
362,102,1
363,88,1
364,136,1
365,105,1
366,119,1
367,86,1
368,50,1
369,85,0
370,110,1
371,117,1
372,111,1
373,90,1
374,108,1
375,118,1
376,103,1
377,89,1
378,110,1
379,74,1
380,108,1
381,96,1
382,80,1
383,95,1
384,39,1
385,46,1
386,97,0
387,101,1
388,106,1
389,91,1
390,94,1
391,104,1
392,109,1
393,49,1
394,90,1
395,144,0
396,69,1
397,151,1
398,88,1
399,79,0
400,79,1
401,95,1
402,123,1
403,108,1
404,113,1
405,86,1
406,81,1
407,82,1
408,78,1
409,94,1
410,101,1
411,92,1
412,81,1
413,42,1
414,104,1
415,82,1
416,92,1
417,88,0
418,79,1
419,102,1
420,90,0
421,77,0
422,94,1
423,74,1
424,89,1
425,13,1
426,119,1
427,153,1
428,38,1
429,89,1
430,102,1
431,94,1
432,96,0
433,97,1
434,32,1
435,100,1
436,92,1
437,106,1
438,89,1
439,84,1
440,85,1
441,117,1
442,85,1
443,104,0
444,77,1
445,114,1
446,91,1
447,86,1
448,81,1
449,77,1
450,92,0
451,66,1
452,109,0
453,90,1
454,50,0
455,115,1
456,129,1
457,94,1
458,111,1
459,90,1
460,85,1
461,113,1
462,78,1
463,94,1
464,84,1
465,113,1
466,90,1
467,95,1
468,96,1
469,91,1
470,39,0
471,138,1
472,86,1
473,107,1
474,81,1
475,93,1
476,77,1
477,90,1
478,115,0
479,104,1
480,107,1
481,87,1
482,164,1
483,89,1
484,21,1
485,86,1
486,94,1
487,103,1
488,93,1
489,86,1
490,119,1
491,130,1
492,93,1
493,100,0
494,98,1
495,93,1
496,125,1
497,95,1
498,25,1
499,144,1
500,98,1
501,84,1
502,142,1
503,109,0
504,92,1
505,84,1
506,47,1
507,93,1
508,134,1
509,98,0
510,78,1
511,39,0
512,98,1
513,88,1
514,86,1
515,95,1
516,78,1
517,86,1
518,76,1
519,60,1
520,88,1
521,83,1
522,106,1
523,83,1
524,79,1
525,117,0
526,120,1
527,124,1
528,166,1
529,80,1
530,80,1
531,135,1
532,94,1
533,94,1
534,92,1
535,78,1
536,124,1
537,105,1
538,108,1
539,88,1
540,77,1
541,122,1
542,109,1
543,88,1
544,92,1
545,83,1
546,122,1
547,87,1
548,91,0
549,102,0
550,79,0
551,119,1
552,91,1
553,78,1
554,81,1
555,57,1
556,32,1
557,99,1
558,123,1
559,88,1
560,104,0
561,86,0
562,100,1
563,103,1
564,81,1
565,76,1
566,101,0
567,89,1
568,104,0
569,84,1
570,92,1
571,98,1
572,112,1
573,78,1
574,111,1
575,147,1
576,53,1
577,85,1
578,106,1
579,94,1
580,116,1
581,93,1
582,57,1
583,82,1
584,94,1
585,137,1
586,110,1
587,92,1
588,80,1
589,33,1
590,87,1
591,100,1
592,121,1
593,24,1
594,86,1
595,121,1
596,31,1
597,85,1
598,117,1
599,99,1
600,121,1
601,132,1
602,136,1
603,31,1
604,93,1
605,84,1
606,116,1
607,97,1
608,91,1
609,101,1
610,102,0
611,103,1
612,17,1
613,32,1
614,114,0
615,88,0
616,99,1
617,84,1
618,107,1
619,91,1
620,103,1
621,79,1
622,114,1
623,96,1
624,80,0
625,75,1
626,74,1
627,97,1
628,116,1
629,123,1
630,88,1
631,47,1
632,98,1
633,86,1
634,114,1
635,113,1
636,90,1
637,130,1
638,97,1
639,78,1
640,93,0
641,96,1
642,90,1
643,98,1
644,111,1
645,98,1
646,106,1
647,97,1
648,78,1
649,90,1
650,102,1
651,102,1
652,119,1
653,91,1
654,98,1
655,84,0
656,86,1
657,79,0
658,82,1
659,108,1
660,84,1
661,80,1
662,117,1
663,85,0
664,104,1
665,87,1
666,104,1
667,108,1
668,85,1
669,131,1
670,90,1
671,112,1
672,84,1
673,90,1
674,112,1
675,73,1
676,114,1
677,123,0
678,76,0
679,113,0
680,93,1
681,85,1
682,84,1
683,93,1
684,96,1
685,104,1
686,75,1
687,115,1
688,91,1
689,93,1
690,132,1
691,116,1
692,111,1
693,103,1
694,59,1
695,103,1
696,98,1
697,104,1
698,122,1
699,54,1
700,86,1
701,86,1
702,108,1
703,90,1
704,81,1
705,89,1
706,94,1
707,138,1
708,42,1
709,87,1
710,91,1
711,94,1
712,78,1
713,119,1
714,99,1
715,94,1
716,82,1
717,86,0
718,84,1
719,118,0
720,84,1
721,85,1
722,55,1
723,89,1
724,93,1
725,89,1
726,103,1
727,95,1
728,112,1
729,93,0
730,94,1
731,112,1
732,85,1
733,85,1
734,97,1
735,109,0
736,53,1
737,100,1
738,106,1
739,113,1
740,84,1
741,103,1
742,137,1
743,91,1
744,89,0
745,105,1
746,72,1
747,100,1
748,109,1
749,135,1
750,128,1
751,108,0
752,86,1
753,110,1
754,94,1
755,103,1
756,79,1
757,86,1
758,102,1
759,103,1
760,146,1
761,84,1
762,54,1
763,81,1
764,85,1
765,119,1
766,90,1
767,127,1
768,104,1
769,79,1
770,69,1
771,129,1
772,83,1
773,99,1
774,79,1
775,100,1
776,144,1
777,124,1
778,114,1
779,110,1
780,93,1
781,87,1
782,110,1
783,102,1
784,101,1
785,101,1
786,154,1
787,108,0
788,72,1
789,91,1
790,119,1
791,98,1
792,123,1
793,113,1
794,50,1
795,105,1
796,103,1
797,99,1
798,25,1
799,64,1
800,85,1
801,113,1
802,122,1
803,106,1
804,106,1
805,86,1
806,32,1
807,81,1
808,103,1
809,90,1
810,113,1
811,76,1
812,49,1
813,86,1
814,98,1
815,78,1
816,87,1
817,139,1
818,97,1
819,55,1
820,102,1
821,108,1
822,42,1
823,89,1
824,103,1
825,118,1
826,100,1
827,87,1
828,83,1
829,127,1
830,76,1
831,64,0
832,121,0
833,108,1
834,81,0
835,78,1
836,113,1
837,83,1
838,97,1
839,82,1
840,106,0
841,86,1
842,87,1
843,84,1
844,117,1
