seed,steps,bool
0,54,0
1,40,0
2,77,0
3,16,0
4,35,0
5,40,0
6,16,0
7,19,0
8,36,0
9,33,0
10,21,0
11,50,0
12,32,0
13,70,0
14,108,0
15,9,0
16,19,0
17,29,0
18,13,0
19,30,0
20,73,0
21,31,0
22,18,1
23,18,0
24,67,0
25,19,0
26,52,0
27,26,0
28,40,0
29,36,0
30,69,0
31,35,0
32,32,0
33,106,0
34,51,0
35,30,0
36,16,0
37,67,0
38,42,0
39,28,0
40,25,0
41,35,0
42,48,0
43,16,0
44,43,0
45,41,0
46,9,0
47,49,0
48,15,0
49,51,0
50,47,0
51,20,0
52,11,0
53,10,0
54,17,0
55,13,0
56,29,0
57,20,0
58,50,0
59,59,0
60,14,0
61,19,0
62,59,0
63,55,0
64,23,0
65,68,0
66,14,0
67,7,0
68,39,0
69,41,0
70,28,0
71,17,0
72,36,0
73,16,0
74,39,0
75,36,0
76,33,0
77,31,0
78,74,0
79,43,0
80,97,0
81,15,0
82,26,0
83,68,0
84,26,0
85,39,0
86,22,0
87,13,0
88,26,0
89,24,0
90,10,0
91,19,0
92,19,0
93,23,0
94,56,0
95,36,0
96,18,0
97,18,0
98,75,0
99,23,0
100,21,0
101,28,0
102,101,0
103,15,0
104,8,0
105,30,0
106,26,0
107,36,0
108,41,0
109,59,0
110,25,0
111,39,0
112,16,0
113,42,0
114,31,0
115,52,0
116,13,0
117,102,0
118,60,0
119,26,0
120,26,0
121,61,0
122,23,0
123,23,0
124,61,0
125,30,0
126,34,0
127,13,0
128,34,0
129,26,0
130,24,0
131,51,0
132,52,0
133,46,0
134,36,0
135,23,0
136,25,0
137,17,0
138,39,0
139,24,0
140,24,0
141,31,0
142,41,0
143,41,0
144,92,0
145,39,0
146,36,0
147,17,0
148,35,0
149,44,0
150,11,0
151,24,0
152,33,0
153,33,0
154,31,0
155,22,0
156,19,0
157,20,0
158,20,0
159,26,0
160,53,0
161,11,0
162,36,0
163,14,0
164,17,0
165,20,1
166,25,0
167,28,0
168,30,0
169,11,0
170,31,0
171,39,0
172,20,0
173,36,0
174,22,0
175,95,0
176,11,0
177,41,0
178,31,0
179,22,0
180,28,0
181,48,0
182,37,0
183,23,0
184,39,0
185,26,0
186,23,0
187,22,0
188,19,0
189,20,0
190,72,0
191,13,0
192,26,0
193,43,0
194,58,0
195,34,0
196,46,0
197,11,0
198,26,0
199,33,0
200,22,0
201,24,0
202,40,0
203,11,0
204,28,0
205,25,0
206,27,0
207,60,0
208,23,0
209,34,0
210,20,0
211,36,0
212,32,0
213,50,0
214,17,0
215,40,0
216,34,0
217,26,0
218,39,0
219,21,0
220,19,0
221,27,0
222,10,0
223,28,0
224,29,0
225,39,0
226,93,0
227,57,0
228,20,0
229,20,0
230,25,0
231,23,0
232,37,0
233,53,0
234,37,0
235,23,0
236,44,0
237,21,0
238,25,0
239,29,0
240,10,0
241,35,0
242,11,0
243,37,0
244,73,0
245,10,0
246,68,0
247,13,0
248,13,0
249,65,0
250,14,0
251,25,0
252,27,0
253,29,1
254,16,0
255,38,0
256,12,0
257,46,0
258,57,0
259,11,0
260,26,0
261,23,0
262,61,0
263,11,0
264,41,0
265,51,0
266,49,0
267,24,0
268,68,0
269,26,0
270,30,0
271,23,0
272,20,0
273,18,0
274,19,0
275,22,0
276,36,0
277,41,0
278,67,0
279,38,0
280,40,0
281,28,0
282,11,0
283,54,0
284,16,0
285,10,0
286,35,0
287,26,0
288,53,0
289,25,0
290,24,0
291,30,0
292,37,0
293,38,0
294,36,0
295,23,0
296,15,0
297,39,0
298,20,0
299,31,0
300,53,0
301,27,0
302,24,0
303,22,0
304,43,0
305,40,0
306,17,0
307,28,0
308,57,0
309,81,0
310,32,0
311,20,0
312,7,0
313,18,0
314,48,0
315,10,0
316,29,0
317,25,0
318,36,0
319,26,0
320,47,0
321,25,0
322,31,0
323,16,0
324,90,0
325,58,0
326,18,0
327,18,0
328,18,0
329,22,0
330,71,0
331,17,0
332,17,0
333,35,0
334,14,0
335,13,0
336,40,0
337,14,0
338,24,0
339,57,0
340,23,0
341,28,0
342,27,0
343,16,0
344,70,0
345,35,0
346,33,0
347,29,0
348,25,0
349,29,1
350,17,0
351,18,0
352,31,0
353,10,0
354,49,0
355,15,0
356,19,0
357,15,0
358,34,0
359,11,0
360,24,0
361,21,0
362,20,0
363,43,0
364,23,0
365,48,0
366,43,0
367,20,0
368,53,0
369,48,0
370,19,0
371,17,0
372,24,0
373,21,0
374,19,0
375,39,0
376,42,0
377,52,0
378,25,0
379,18,0
380,34,0
381,36,0
382,75,0
383,85,0
384,46,0
385,31,0
386,38,0
387,39,0
388,33,0
389,61,0
390,61,0
391,54,0
392,29,0
393,39,0
394,25,0
395,20,0
396,44,0
397,29,0
398,21,0
399,44,0
400,45,0
401,34,0
402,35,0
403,15,0
404,28,0
405,20,0
406,38,0
407,36,0
408,101,0
409,10,0
410,30,0
411,43,0
412,44,0
413,43,0
414,97,0
415,34,0
416,16,0
417,15,0
418,53,0
419,51,0
420,48,0
421,28,0
422,44,0
423,62,0
424,15,0
425,17,0
426,27,0
427,26,0
428,21,0
429,32,0
430,51,0
431,61,0
432,34,0
433,102,0
434,34,0
435,55,0
436,30,0
437,21,0
438,30,0
439,23,0
440,12,0
441,27,0
442,26,0
443,19,0
444,51,0
445,22,0
446,38,0
447,28,0
448,37,0
449,20,0
450,28,0
451,39,0
452,72,0
453,26,0
454,64,0
455,23,0
456,29,0
457,66,0
458,18,0
459,31,0
460,43,0
461,29,0
462,32,0
463,39,0
464,17,0
465,23,0
466,14,0
467,51,0
468,7,0
469,18,0
470,31,0
471,27,0
472,41,0
473,60,0
474,78,0
475,18,0
476,23,0
477,32,0
478,35,0
479,19,0
480,43,0
481,54,0
482,20,0
483,59,0
484,18,0
485,39,0
486,76,0
487,20,0
488,45,0
489,32,0
490,43,0
491,43,0
492,23,0
493,29,0
494,33,0
495,70,0
496,57,0
497,41,0
498,21,0
499,49,0
500,34,0
501,47,0
502,50,0
503,26,0
504,19,0
505,74,0
506,32,1
507,22,0
508,34,0
509,37,0
510,33,1
511,18,0
512,14,0
513,68,0
514,20,0
515,12,0
516,48,0
517,18,0
518,31,0
519,26,0
520,18,0
521,16,0
522,27,0
523,33,0
524,49,0
525,6,0
526,15,0
527,29,0
528,29,0
529,32,0
530,23,0
531,51,0
532,11,0
533,27,0
534,39,0
535,25,0
536,17,0
537,59,0
538,20,0
539,47,0
540,18,0
541,58,0
542,19,0
543,13,0
544,35,0
545,52,0
