seed,steps,bool
0,139,0
1,77,0
2,124,1
3,115,1
4,35,0
5,115,1
6,106,1
7,27,1
8,51,0
9,56,1
10,92,0
11,82,0
12,101,0
13,138,1
14,104,0
15,32,1
16,101,1
17,57,0
18,163,1
19,82,0
20,85,0
21,116,0
22,22,1
23,33,0
24,136,0
25,57,0
26,115,0
27,79,0
28,94,0
29,90,1
30,63,1
31,71,1
32,39,0
33,91,0
34,46,1
35,34,1
36,105,0
37,80,1
38,69,1
39,105,0
40,85,1
41,63,0
42,111,0
43,97,0
44,74,1
45,39,1
46,116,1
47,63,0
48,103,1
49,99,1
50,73,1
51,87,1
52,101,1
53,95,0
54,73,0
55,74,0
56,105,0
57,25,1
58,64,0
59,104,1
60,93,1
61,49,0
62,56,0
63,99,0
64,126,1
65,105,1
66,91,0
67,14,0
68,71,1
69,99,0
70,111,0
71,88,0
72,43,1
73,135,0
74,118,1
75,91,1
76,33,0
77,98,0
78,73,0
79,58,0
80,96,0
81,106,0
82,114,0
83,56,0
84,80,1
85,104,1
86,30,0
87,111,1
88,54,0
89,90,0
90,96,1
91,36,0
92,35,0
93,74,0
94,59,1
95,60,1
96,56,1
97,90,1
98,63,0
99,101,0
100,63,1
101,160,1
102,93,1
103,75,0
104,38,1
105,80,1
106,138,0
107,48,0
108,125,0
109,52,0
110,84,1
111,46,0
112,26,1
113,44,0
114,94,0
115,84,0
116,108,1
117,93,0
118,120,1
119,99,1
120,25,1
121,80,0
122,138,0
123,56,1
124,129,1
125,59,1
126,37,1
127,109,0
128,30,1
129,145,0
130,58,1
131,86,1
132,96,0
133,83,1
134,36,0
135,106,1
136,99,0
137,94,0
138,112,0
139,127,0
140,169,1
141,106,0
142,42,1
143,108,0
144,90,1
145,53,1
146,78,0
147,89,0
148,138,0
149,53,1
150,17,1
151,22,0
152,56,0
153,37,1
154,50,0
155,44,0
156,150,1
157,103,1
158,68,1
159,83,0
160,96,0
161,18,0
162,45,0
163,96,0
164,95,1
165,69,1
166,66,1
167,31,0
168,66,0
169,27,1
170,40,1
171,97,0
172,124,1
173,103,1
174,145,1
175,90,0
176,55,1
177,64,0
178,80,0
179,104,1
180,29,0
181,84,1
182,96,1
183,134,1
184,82,0
185,97,1
186,106,1
187,88,1
188,120,1
189,79,0
190,85,1
191,92,1
192,118,0
193,64,1
194,68,0
195,30,1
196,58,0
197,31,0
198,35,0
199,53,0
200,110,1
201,48,1
202,79,0
203,53,0
204,100,1
205,19,1
206,137,1
207,96,0
208,39,0
209,36,0
210,115,0
211,106,1
212,114,0
213,102,1
214,84,0
215,89,1
216,61,0
217,81,0
218,112,1
219,33,0
220,30,1
221,87,1
222,50,1
223,22,1
224,97,1
225,49,1
226,77,0
227,93,0
228,66,1
229,90,0
230,37,1
231,98,0
232,108,0
233,50,1
234,94,1
235,42,0
236,96,0
237,19,0
238,87,1
239,54,0
240,40,1
241,39,0
242,97,1
243,39,0
244,134,1
245,139,0
246,83,1
247,47,1
248,92,0
249,80,0
250,119,1
251,86,0
252,145,0
253,118,1
254,91,0
255,93,1
256,158,1
257,103,1
258,79,1
259,116,0
260,56,1
261,104,1
262,101,1
263,82,0
264,41,1
265,134,1
266,76,1
267,73,1
268,64,1
269,89,1
270,79,1
271,81,0
272,96,0
273,130,0
274,133,0
275,86,0
276,99,1
277,83,1
278,86,1
279,105,1
