seed,steps,bool
0,139,0
1,52,0
2,93,1
3,123,1
4,35,0
5,112,0
6,107,1
7,21,1
8,53,0
9,55,1
10,110,0
11,72,0
12,66,0
13,138,1
14,111,0
15,38,1
16,97,1
17,57,0
18,163,1
19,82,0
20,85,0
21,118,0
22,22,1
23,33,0
24,62,0
25,29,0
26,115,0
27,79,0
28,40,0
29,90,0
30,67,1
31,85,0
32,36,0
33,96,0
34,46,0
35,34,1
36,109,0
37,84,1
38,69,1
39,105,0
40,85,1
41,64,0
42,107,0
43,76,0
44,49,1
45,39,1
46,116,1
47,63,0
48,15,1
49,97,1
50,75,1
51,111,1
52,101,1
53,95,0
54,73,0
55,74,0
56,105,0
57,25,1
58,64,0
59,104,1
60,97,1
61,49,0
62,56,0
63,58,0
64,126,1
65,105,1
66,55,0
67,14,0
68,71,1
69,99,0
70,111,0
71,88,0
72,43,0
73,74,0
74,118,1
75,67,1
76,33,0
77,107,0
78,73,0
79,60,0
80,94,0
81,106,0
82,114,0
83,56,0
84,80,1
85,109,1
86,30,0
87,119,1
88,54,0
89,90,0
90,110,1
91,36,0
92,35,0
93,74,0
94,59,1
95,60,1
96,18,1
97,106,1
98,63,0
99,101,0
100,63,0
101,160,1
102,97,0
103,75,0
104,40,0
105,80,1
106,92,0
107,48,0
108,125,0
109,52,0
110,85,0
111,46,0
112,26,1
113,44,0
114,62,0
115,84,0
116,108,1
117,99,0
118,56,1
119,99,1
120,25,1
121,80,0
122,138,0
123,56,0
124,131,1
125,59,0
126,37,1
127,98,0
128,31,1
129,145,0
130,58,1
131,87,1
132,96,0
133,83,0
134,36,0
135,158,1
136,103,0
137,94,0
138,131,0
139,127,0
140,58,1
141,77,0
142,42,1
143,108,0
144,90,1
145,57,1
146,79,0
147,89,0
148,110,0
149,53,1
150,17,1
151,24,0
152,32,0
153,37,1
154,50,0
155,44,0
156,164,1
157,103,1
158,51,1
159,83,0
160,96,0
161,18,0
162,45,0
163,96,0
164,95,1
165,69,1
166,26,1
167,31,0
168,66,0
169,27,1
170,40,1
171,55,0
172,125,1
173,103,1
174,151,1
175,90,0
176,55,1
177,64,0
178,80,0
179,106,1
180,29,0
181,140,1
182,96,1
183,20,1
184,84,0
185,97,1
186,106,1
187,36,1
188,120,1
189,79,0
190,85,1
191,92,1
192,118,0
193,64,1
194,68,0
195,30,1
196,58,0
197,17,0
198,35,0
199,53,0
200,115,1
201,48,1
202,71,0
203,41,0
204,92,1
205,19,1
206,95,1
207,96,0
208,39,0
209,36,0
210,31,0
211,112,1
212,114,0
213,102,0
214,84,0
215,89,1
216,61,0
217,83,0
218,116,1
219,33,0
220,30,1
221,87,1
222,50,0
223,22,1
224,97,1
225,52,1
226,77,0
227,96,0
228,66,1
229,98,0
230,37,1
231,98,0
232,99,0
233,50,1
234,92,1
235,42,0
236,90,0
237,19,0
238,25,1
239,54,0
240,42,1
241,39,0
242,97,1
243,39,0
244,134,1
245,163,0
246,83,1
247,43,0
248,44,0
249,80,0
250,152,1
251,88,0
252,46,0
253,90,1
254,93,0
255,95,0
256,33,1
257,103,1
258,79,0
259,116,0
260,45,1
261,104,1
262,112,1
263,82,0
264,41,1
265,134,1
266,76,1
267,118,1
268,64,1
269,42,1
270,79,1
271,81,0
272,96,0
273,130,0
274,42,0
275,61,0
276,99,1
277,83,1
278,86,1
279,105,1
280,50,0
281,73,0
282,78,1
283,82,1
284,53,1
285,88,1
286,92,1
287,91,0
288,57,0
289,92,1
290,24,1
291,31,0
292,38,1
293,80,1
294,71,1
295,113,1
296,92,1
297,97,1
298,35,1
299,91,0
300,68,0
301,32,0
302,105,0
303,89,1
304,110,1
305,72,0
306,122,1
307,23,1
308,159,0
309,89,0
310,130,1
311,87,0
312,49,0
313,93,1
314,65,1
315,43,1
316,26,1
317,145,0
318,81,0
319,148,0
320,61,0
321,77,0
322,94,1
323,17,1
324,126,1
325,53,1
326,29,1
327,104,1
328,81,1
329,22,0
330,116,0
331,95,0
332,66,0
333,78,0
334,99,0
335,12,1
336,42,1
337,47,0
338,81,1
339,130,1
340,67,0
341,30,1
342,99,1
343,106,1
344,113,0
345,114,1
346,45,0
347,115,0
348,47,1
349,59,1
350,32,1
351,20,0
352,68,0
353,25,0
354,88,0
355,84,1
356,116,1
357,64,0
358,75,1
359,50,0
360,62,0
361,79,1
362,36,0
363,46,1
364,38,1
365,115,1
366,43,1
367,28,1
368,50,0
369,125,0
370,139,0
371,20,1
372,41,0
373,28,0
374,51,1
375,94,0
376,103,1
377,47,0
378,69,0
379,91,0
380,72,1
381,50,0
382,101,1
383,100,0
384,38,1
385,39,1
386,49,0
387,62,0
388,59,0
389,49,0
390,95,0
391,66,0
392,109,0
393,52,0
394,67,1
395,21,0
396,79,0
397,37,1
398,33,0
399,64,0
400,92,1
401,124,1
402,79,1
403,38,0
404,63,1
405,81,0
406,117,1
407,125,1
408,121,0
409,83,0
410,64,1
411,98,1
412,47,1
413,42,1
414,106,1
415,93,0
416,30,0
417,144,0
418,94,1
419,66,1
420,46,0
421,103,0
422,81,1
423,78,0
424,74,1
425,13,1
426,45,0
427,51,0
428,45,1
429,127,0
430,93,0
431,125,1
432,105,0
433,68,0
434,32,1
435,85,0
436,55,0
437,107,1
438,50,1
439,105,0
440,86,0
441,28,1
442,100,0
443,17,0
444,40,1
445,105,0
446,136,1
447,96,1
448,84,1
449,101,0
450,131,0
451,65,1
452,104,0
453,111,0
454,83,0
455,96,1
456,80,1
457,141,1
458,103,1
459,31,1
460,94,1
461,29,0
462,114,0
463,115,0
464,146,1
465,39,1
466,32,0
467,98,1
468,95,1
469,92,0
470,29,0
471,79,0
472,132,1
473,88,1
474,83,0
475,113,0
476,99,0
477,138,0
478,65,0
479,110,0
480,46,1
481,89,1
482,170,1
483,71,1
484,21,1
485,104,0
486,122,1
487,48,1
488,94,1
489,87,1
490,35,1
491,51,1
492,70,0
493,121,0
494,77,0
495,108,0
496,88,1
497,82,0
498,25,1
499,70,1
500,49,0
501,41,0
502,46,1
503,91,0
504,60,1
505,85,1
506,33,1
507,92,1
508,136,0
509,97,0
510,79,1
511,32,0
512,17,0
513,125,0
514,71,1
515,95,0
516,80,1
517,28,1
518,148,0
519,39,1
520,130,1
521,28,1
522,27,1
523,84,0
524,85,0
525,76,0
526,66,0
527,43,0
528,33,0
529,112,0
530,94,1
531,37,1
532,51,1
533,99,1
534,64,0
535,30,0
536,26,1
537,78,1
538,33,1
539,60,1
540,36,1
541,146,0
542,32,0
543,24,1
544,119,0
545,122,1
546,40,1
547,87,0
548,87,0
549,20,0
550,101,0
551,25,0
552,80,0
553,87,0
554,86,1
555,62,0
556,26,1
557,106,0
558,132,0
559,89,1
560,83,0
561,149,0
562,50,1
563,37,0
564,98,1
565,77,1
566,108,0
567,96,1
568,87,0
569,83,1
570,107,0
571,33,0
572,134,1
573,96,0
574,103,1
575,152,0
576,43,0
577,29,1
578,19,0
579,98,1
580,38,1
581,113,1
582,25,1
583,89,0
584,89,0
585,51,0
586,120,1
587,83,1
588,77,0
589,41,1
590,97,0
591,94,0
592,108,0
593,30,0
594,119,0
595,114,0
596,34,0
597,66,0
598,56,1
599,89,0
600,107,0
601,149,0
602,36,0
603,31,0
604,92,1
605,44,1
606,32,0
607,80,1
608,119,1
609,106,0
610,57,0
611,45,0
612,18,0
613,26,1
614,90,0
615,96,0
616,87,0
617,84,0
618,103,0
619,91,1
620,100,1
621,89,1
622,135,1
623,111,1
624,20,0
625,44,0
626,67,0
627,64,0
628,34,0
629,41,1
630,67,0
631,12,1
632,99,0
633,85,0
634,42,0
635,88,1
636,108,1
637,108,0
638,66,0
639,77,1
640,86,0
641,76,0
642,96,0
643,90,1
644,130,0
645,74,1
646,63,0
647,56,0
648,98,0
649,104,0
650,109,1
651,70,1
652,36,1
653,38,0
654,65,1
655,96,0
656,69,0
657,126,0
658,102,1
659,52,0
660,142,1
661,73,1
662,38,0
663,82,0
664,25,0
665,88,1
666,24,1
667,93,1
668,78,1
669,67,0
670,91,0
671,61,0
672,112,0
673,28,1
674,52,0
675,77,0
676,75,0
677,117,0
678,82,0
679,93,0
680,47,1
681,99,0
682,26,0
683,57,0
684,84,1
685,29,0
686,30,1
687,37,1
688,79,0
689,93,1
690,32,1
691,94,1
692,142,1
693,109,1
694,64,0
695,80,0
696,81,1
697,29,1
698,61,1
699,58,1
700,35,0
701,102,1
702,117,1
703,105,1
704,45,1
705,92,1
706,58,1
707,140,1
708,47,0
709,92,0
710,88,1
711,115,1
712,104,1
713,44,1
714,87,1
715,94,1
716,129,1
717,80,0
718,41,1
719,62,0
720,79,1
721,88,0
722,60,0
723,112,1
724,96,1
725,93,1
726,89,0
727,88,1
728,34,0
729,83,0
730,89,0
731,102,1
732,94,1
733,46,1
734,79,1
735,139,0
736,38,1
737,100,0
738,74,1
739,55,1
740,122,0
741,119,0
742,103,1
743,86,1
744,81,0
745,23,0
746,105,0
747,70,1
748,115,1
749,152,0
750,19,1
751,82,0
752,80,0
753,78,0
754,112,0
755,114,1
756,83,1
757,77,0
758,33,0
759,100,0
760,145,1
761,107,1
762,63,1
763,91,1
764,92,1
765,110,1
766,123,1
767,89,0
768,22,1
769,82,1
770,81,0
771,53,1
772,103,1
773,102,0
774,42,0
775,29,0
776,49,1
777,134,1
778,118,0
779,111,0
780,110,0
781,118,1
782,58,1
783,95,0
784,18,0
785,120,0
786,56,0
787,84,0
788,124,1
789,76,1
790,52,1
791,60,0
792,130,1
793,12,1
794,26,0
795,23,1
796,98,1
797,94,1
798,29,0
799,75,0
800,118,1
801,86,1
802,20,0
803,109,1
804,100,1
805,126,0
806,33,0
807,97,0
808,39,1
809,35,1
810,126,0
811,98,1
812,48,1
813,85,0
814,101,0
815,61,1
816,26,1
817,136,1
818,78,1
819,55,1
820,103,0
821,96,1
822,28,1
823,106,1
824,84,1
825,110,0
826,94,1
827,43,1
828,90,0
829,118,0
830,86,0
831,64,0
832,64,0
833,100,1
834,85,0
835,89,1
836,73,0
837,61,1
838,120,0
839,92,0
840,47,0
841,102,1
842,101,1
843,124,0
844,102,0
845,115,1
846,90,1
847,77,0
848,88,1
849,112,1
850,27,1
851,66,1
852,61,1
853,52,0
854,81,0
855,52,0
856,118,0
857,104,1
858,80,1
859,61,0
860,97,0
861,89,0
862,36,0
863,68,0
864,104,0
865,122,0
866,81,0
867,91,1
868,34,0
869,105,0
870,121,1
871,113,0
872,130,1
873,112,0
874,95,0
875,93,1
876,65,1
877,107,0
878,110,0
879,50,0
880,11,1
881,82,0
882,54,0
883,113,1
884,97,1
885,83,1
886,97,1
887,134,0
888,89,0
889,101,1
890,41,1
891,119,0
892,90,1
893,115,0
894,30,1
895,73,1
896,135,0
897,97,1
898,109,0
899,74,1
900,123,1
901,109,1
902,81,0
903,93,1
904,13,0
905,118,0
906,83,1
907,50,1
908,95,0
909,94,0
910,102,0
911,51,1
912,65,1
913,100,1
914,120,1
915,153,0
916,104,0
917,71,1
918,81,1
919,22,0
920,110,1
921,154,0
922,79,0
923,22,0
924,20,0
925,102,0
926,32,1
927,46,0
928,88,0
929,48,1
930,97,1
931,22,1
932,91,1
933,99,0
934,25,0
935,59,0
936,39,0
937,155,1
938,123,1
939,66,1
940,19,0
941,45,1
942,27,0
943,54,0
944,77,1
945,99,1
946,55,1
947,77,0
948,59,1
949,116,0
950,109,1
951,20,1
952,37,0
953,101,0
954,140,0
955,69,0
956,83,0
957,40,0
958,62,0
959,102,0
960,40,1
961,45,1
962,116,1
963,63,1
964,29,1
965,134,0
966,102,0
967,116,1
968,100,0
969,59,1
970,22,0
971,114,1
972,76,0
973,31,0
974,86,1
975,99,1
976,25,1
977,164,1
978,41,0
979,36,0
980,105,0
981,54,0
982,82,0
983,82,1
984,107,0
985,114,0
986,32,0
987,78,0
988,37,1
989,109,1
990,133,1
991,93,0
992,94,1
993,36,1
994,131,1
995,23,1
996,55,0
997,53,0
998,23,0
999,64,0
