seed,steps,bool
0,54,0
1,40,0
2,77,0
3,16,0
4,35,0
5,40,0
6,55,0
7,19,0
8,38,0
9,33,0
10,31,0
11,50,0
12,32,0
13,70,0
14,114,0
15,9,0
16,19,0
17,28,0
18,11,0
19,30,0
20,75,0
21,27,0
22,18,1
23,18,0
24,67,0
25,19,0
26,48,0
27,26,0
28,40,0
29,36,0
30,64,0
31,46,0
32,32,0
33,108,0
34,49,0
35,30,0
36,16,0
37,49,0
38,40,0
39,28,0
40,25,0
41,33,0
42,33,0
43,18,0
44,43,0
45,41,0
46,9,0
47,49,0
48,15,0
49,66,0
50,47,0
51,20,0
52,11,1
53,39,0
54,17,0
55,13,0
56,29,0
57,20,0
58,50,0
59,59,0
60,14,0
61,47,0
62,59,0
63,55,0
64,26,0
65,68,0
66,14,0
67,7,0
68,40,0
69,77,0
70,28,0
71,17,0
72,43,0
73,16,0
74,39,0
75,36,0
76,33,0
77,31,0
78,74,0
79,44,0
80,97,0
81,15,0
82,26,0
83,60,0
84,28,0
85,39,0
86,25,0
87,13,0
88,26,0
89,27,0
90,10,0
91,19,0
92,17,0
93,23,0
94,61,0
95,36,0
96,18,0
97,18,0
98,75,0
99,23,0
100,20,0
101,28,0
102,74,0
103,35,0
104,8,0
105,68,0
106,24,0
107,35,0
108,58,0
109,59,0
110,26,0
111,39,0
112,15,0
113,42,0
114,31,0
115,52,0
116,13,0
117,102,0
118,60,0
119,26,0
120,24,0
121,61,0
122,23,0
123,23,0
124,61,0
125,30,0
126,39,0
127,13,0
128,34,0
129,26,0
130,24,0
131,51,0
132,52,0
133,55,0
134,44,0
135,65,0
136,23,0
137,17,0
138,35,0
139,24,0
140,67,0
141,31,0
142,40,0
143,42,0
144,74,0
145,39,0
146,62,0
147,17,0
148,35,0
149,44,1
150,15,0
151,24,0
152,33,0
153,33,0
154,31,0
155,26,0
156,19,0
157,20,1
158,100,0
159,26,0
160,53,0
161,11,0
162,36,0
163,14,0
164,17,0
165,55,1
166,25,0
167,27,0
168,30,0
169,11,0
170,31,0
171,37,0
172,31,0
173,69,0
174,48,0
175,95,0
176,13,0
177,49,0
178,31,0
179,23,0
180,28,0
181,48,0
182,37,0
183,23,0
184,42,0
185,25,0
186,23,0
187,22,0
188,19,1
189,20,0
190,72,0
191,13,0
192,26,0
193,43,0
194,66,0
195,34,0
196,46,0
197,11,0
198,26,0
199,55,0
200,22,0
201,25,0
202,40,0
203,13,0
204,28,0
205,40,0
206,77,1
207,60,0
208,47,0
209,34,0
210,20,0
211,34,0
212,96,0
213,65,0
214,27,0
215,40,0
216,34,0
217,34,0
218,39,0
219,33,0
220,22,0
221,28,0
222,10,0
223,28,0
224,29,0
225,37,0
226,87,0
227,39,0
228,20,0
229,20,0
230,25,0
231,23,0
232,37,0
233,48,0
234,37,0
235,23,0
236,45,0
237,21,0
238,25,0
239,29,0
240,10,0
241,35,0
242,35,0
243,37,0
244,73,0
245,16,0
246,68,0
247,13,0
248,27,0
249,65,0
250,14,0
251,25,0
252,27,0
253,37,1
254,16,0
255,38,0
256,12,0
257,92,0
258,57,0
259,11,0
260,26,0
261,25,0
262,77,0
263,11,0
264,41,0
265,53,0
266,57,0
267,24,0
268,66,0
269,26,0
270,53,1
271,33,0
272,20,0
273,18,0
274,19,0
275,22,0
276,36,0
277,50,0
278,76,0
279,38,0
280,51,0
281,29,0
282,11,0
283,54,0
284,17,0
285,10,0
286,33,0
287,26,0
288,51,0
289,25,0
290,24,0
291,30,0
292,35,0
293,38,0
294,36,0
295,33,0
296,15,0
297,125,0
298,27,0
299,31,0
300,53,0
301,27,0
302,42,0
303,22,0
304,43,0
305,71,0
306,32,0
307,28,0
308,57,0
309,103,0
310,32,0
311,31,0
312,23,0
313,43,0
314,48,0
315,10,0
316,29,0
317,25,0
318,33,0
319,26,0
320,68,0
321,24,0
322,31,0
323,16,0
324,113,0
325,58,0
326,28,0
327,43,0
328,18,0
329,22,0
330,87,0
331,17,0
332,17,0
333,35,0
334,103,0
335,12,0
336,40,0
337,17,0
338,23,0
339,57,1
340,46,0
341,33,0
342,47,0
343,16,0
344,68,0
345,35,0
346,40,0
347,44,0
348,25,0
349,29,1
350,17,0
351,18,0
352,36,0
353,10,0
354,50,0
355,36,0
356,54,1
357,15,0
358,34,0
359,11,0
360,24,0
361,20,0
362,20,0
363,43,0
364,23,0
365,111,0
366,43,0
367,20,0
368,51,0
369,48,0
370,19,0
371,17,0
372,27,0
373,21,0
374,19,0
375,39,0
376,56,0
377,37,0
378,59,0
379,98,0
380,34,0
381,50,0
382,75,0
383,61,0
384,46,0
385,31,0
386,37,0
387,39,0
388,48,0
389,51,0
390,35,0
391,56,0
392,29,0
393,54,0
394,25,0
395,20,0
396,44,0
397,29,0
398,21,0
399,33,0
400,62,0
401,34,0
402,35,0
403,15,0
404,50,0
405,20,0
406,71,0
407,36,0
408,87,0
409,9,0
410,25,0
411,58,1
412,44,0
413,43,0
414,95,0
415,37,0
416,33,0
417,15,0
418,53,1
419,50,0
420,57,0
421,28,0
422,44,0
423,60,0
424,15,0
425,17,0
426,28,0
427,26,0
428,21,0
429,121,0
430,51,0
431,68,0
432,34,0
433,97,0
434,34,0
435,71,0
436,30,0
437,52,0
438,36,0
439,33,0
440,35,0
441,27,0
442,27,0
443,19,0
444,51,0
445,22,0
446,53,0
447,21,0
448,37,0
449,20,0
450,28,0
451,38,0
452,58,0
453,26,0
454,76,0
455,35,0
456,29,0
457,72,0
458,18,0
459,31,0
460,43,0
461,29,0
462,31,0
463,39,0
464,17,0
465,23,0
466,17,0
467,51,0
468,7,0
469,18,0
470,31,0
471,28,0
472,41,0
473,60,0
474,78,0
475,18,0
476,32,0
477,32,0
478,35,0
479,19,0
480,43,0
481,62,0
482,28,0
483,59,1
484,18,0
485,43,0
486,76,0
487,20,0
488,65,0
489,37,0
490,43,0
491,35,0
492,75,0
493,25,0
494,33,0
495,70,0
496,57,0
497,41,0
498,21,0
499,54,0
500,34,0
501,45,0
502,48,0
503,26,0
504,19,0
505,74,0
506,32,1
507,35,0
508,114,0
509,37,0
510,33,1
511,18,0
512,14,0
513,77,0
514,26,0
515,12,0
516,94,0
517,26,0
518,34,0
519,26,0
520,42,0
521,16,0
522,27,0
523,33,0
524,101,0
525,6,0
526,23,0
527,29,0
528,39,0
529,31,0
530,20,0
531,51,0
532,36,0
533,27,0
534,39,0
535,25,0
536,17,0
537,76,0
538,35,0
539,48,0
540,18,1
541,54,0
542,19,0
543,13,0
544,45,0
545,70,0
