seed,steps,bool
0,145,0
1,52,0
2,87,1
3,123,0
4,35,0
5,40,0
6,107,0
7,19,0
8,53,0
9,59,0
10,109,0
11,72,0
12,82,0
13,128,1
14,107,0
15,40,1
16,101,1
17,43,0
18,21,1
19,82,0
20,89,0
21,118,0
22,22,1
23,17,0
24,62,0
25,31,0
26,108,0
27,58,0
28,40,0
29,78,0
30,67,1
31,85,0
32,36,0
33,96,0
34,46,0
35,39,1
36,17,0
37,84,1
38,26,1
39,107,0
40,85,0
41,64,0
42,107,0
43,95,0
44,48,0
45,42,0
46,116,1
47,45,0
48,15,1
49,129,0
50,41,1
51,99,1
52,87,1
53,95,0
54,39,0
55,13,0
56,109,0
57,25,1
58,56,0
59,80,1
60,97,1
61,53,0
62,56,0
63,61,0
64,53,1
65,105,0
66,55,0
67,14,0
68,95,1
69,111,0
70,113,0
71,96,0
72,43,0
73,34,0
74,96,1
75,35,0
76,33,0
77,77,0
78,73,0
79,49,0
80,90,0
81,13,0
82,66,0
83,57,0
84,80,1
85,109,0
86,30,0
87,116,1
88,23,0
89,110,0
90,112,1
91,24,0
92,50,0
93,78,0
94,59,1
95,60,1
96,18,1
97,106,0
98,63,0
99,30,0
100,63,0
101,160,1
102,105,0
103,70,0
104,86,0
105,80,1
106,54,0
107,58,0
108,139,0
109,59,0
110,85,0
111,46,0
112,15,0
113,46,0
114,64,0
115,84,0
116,108,0
117,98,0
118,56,0
119,89,1
120,24,0
121,86,0
122,32,0
123,23,0
124,117,1
125,25,0
126,39,1
127,91,0
128,36,1
129,25,0
130,28,0
131,91,1
132,103,0
133,87,0
134,36,0
135,69,1
136,103,0
137,96,0
138,131,0
139,73,0
140,62,1
141,55,0
142,42,0
143,42,0
144,90,1
145,49,0
146,88,0
147,82,0
148,106,0
149,53,1
150,17,1
151,24,0
152,32,0
153,31,1
154,30,0
155,48,0
156,167,1
157,48,1
158,51,1
159,83,0
160,96,0
161,18,0
162,45,0
163,96,0
164,32,1
165,70,1
166,39,1
167,31,0
168,70,0
169,29,1
170,40,1
171,55,0
172,61,1
173,103,0
174,87,1
175,90,0
176,18,0
177,51,0
178,84,0
179,81,1
180,29,0
181,53,1
182,35,0
183,20,1
184,86,0
185,63,0
186,30,1
187,36,0
188,120,1
189,82,0
190,85,0
191,69,1
192,79,0
193,46,1
194,66,0
195,30,0
196,58,0
197,18,0
198,35,0
199,55,0
200,115,0
201,47,0
202,71,0
203,28,0
204,100,1
205,19,0
206,73,1
207,98,0
208,39,0
209,30,0
210,31,0
211,114,1
212,95,0
213,65,0
214,84,0
215,99,1
216,61,0
217,34,0
218,113,1
219,33,0
220,30,1
221,82,1
222,50,0
223,28,0
224,97,0
225,53,1
226,113,0
227,96,0
228,104,0
229,126,0
230,53,1
231,44,0
232,99,0
233,50,1
234,89,0
235,42,0
236,90,0
237,19,0
238,25,0
239,54,0
240,30,0
241,41,0
242,97,1
243,45,0
244,62,1
245,84,0
246,97,0
247,31,0
248,41,0
249,82,0
250,36,1
251,105,0
252,56,0
253,83,1
254,95,0
255,97,0
256,15,0
257,102,0
258,81,0
259,116,0
260,53,1
261,99,1
262,99,0
263,83,0
264,41,1
265,138,1
266,76,1
267,58,0
268,66,1
269,42,0
270,49,1
271,87,0
272,96,0
273,134,0
274,42,0
275,75,0
276,99,1
277,73,1
278,73,1
279,108,1
280,50,0
281,77,0
282,79,0
283,78,0
284,53,1
285,88,1
286,36,1
287,26,0
288,57,0
289,116,1
290,24,1
291,31,0
292,38,0
293,82,0
294,71,0
295,32,1
296,74,1
297,97,0
298,31,0
