seed,steps,bool
0,139,1
1,77,0
2,111,1
3,115,1
4,35,1
5,109,1
6,106,1
7,107,1
8,110,1
9,56,1
10,87,1
11,108,1
12,99,1
13,132,1
14,104,0
15,32,1
16,99,1
17,63,0
18,161,1
19,82,1
20,74,1
21,102,0
22,137,1
23,36,1
24,136,0
25,119,0
26,115,0
27,141,0
28,110,0
29,90,1
30,61,1
31,90,1
32,50,1
33,91,0
34,46,1
35,34,1
36,103,0
37,80,1
38,114,1
39,105,0
40,75,1
41,101,0
42,99,0
43,89,1
44,108,1
45,39,1
46,129,1
47,83,0
48,103,1
49,99,1
50,95,1
51,87,1
52,101,1
53,95,0
54,71,0
55,74,0
56,95,0
57,133,1
58,64,0
59,104,1
60,136,1
61,49,0
62,56,0
63,101,1
64,120,1
65,104,1
66,91,0
67,102,0
68,72,1
69,102,0
70,111,0
71,86,0
72,98,1
73,121,0
74,116,1
75,91,1
76,33,0
77,96,0
78,73,0
79,126,0
80,90,0
81,123,0
82,84,0
83,56,1
84,101,1
85,104,1
86,120,0
87,128,1
88,54,0
89,90,0
90,102,1
91,65,0
92,127,0
93,74,0
94,59,1
95,72,1
96,37,1
97,100,1
98,77,1
99,109,1
100,61,1
101,160,1
102,89,1
103,75,0
104,36,1
105,78,1
106,158,0
107,48,0
108,113,1
109,52,1
110,84,1
111,45,0
112,26,1
113,95,1
114,94,0
115,88,0
116,108,1
117,93,0
118,121,1
119,97,1
120,25,1
121,80,0
122,128,0
123,56,1
124,88,1
125,55,1
126,37,1
127,109,0
128,29,1
129,145,0
130,124,1
131,86,1
132,87,1
133,128,1
134,111,0
135,103,1
136,97,0
137,94,1
138,112,0
139,113,0
140,172,1
141,99,0
142,40,1
143,108,0
144,90,1
145,53,1
146,81,0
147,116,0
148,110,0
149,53,1
150,17,1
151,28,0
152,93,0
153,37,1
154,149,1
155,116,1
156,81,1
157,101,1
158,104,1
159,81,0
160,93,0
161,18,0
162,87,0
163,84,0
164,110,1
165,69,1
166,66,1
167,107,0
168,70,0
169,101,1
170,45,1
171,95,0
172,100,1
173,103,1
174,136,1
175,99,0
176,65,1
177,64,0
178,95,1
179,98,1
180,29,0
181,82,1
182,99,1
183,132,1
184,82,1
185,97,1
186,106,1
187,88,1
188,106,1
189,142,0
190,90,1
191,92,1
192,116,1
193,69,1
194,110,1
195,30,1
196,56,1
197,31,1
198,33,0
199,106,0
200,100,1
201,48,1
202,79,0
203,83,0
204,106,1
205,102,1
206,127,1
207,97,0
208,126,0
209,61,1
210,146,0
211,106,1
212,86,1
213,88,1
214,75,0
215,88,1
216,60,0
217,79,1
218,110,1
219,34,0
220,39,1
221,90,1
222,125,1
223,29,1
224,99,1
225,49,1
226,76,0
227,87,0
228,91,1
229,90,0
230,70,1
231,98,1
232,108,0
233,50,1
234,101,1
235,40,0
236,116,0
237,20,0
238,112,1
239,54,0
240,37,1
241,40,0
242,113,1
243,39,0
244,85,1
245,92,0
246,81,1
247,39,1
248,92,0
249,80,0
250,119,1
251,101,0
252,119,0
253,118,1
254,85,0
255,93,1
256,144,1
257,103,1
258,73,1
259,116,0
260,56,1
261,84,1
262,92,1
263,95,0
264,91,1
265,113,1
266,119,1
267,100,1
268,64,1
269,89,1
270,115,1
271,108,0
272,96,1
273,122,1
274,133,0
275,95,0
276,99,1
277,127,1
278,82,1
279,126,1
280,49,1
281,110,0
282,78,1
283,82,1
284,53,1
285,86,1
286,88,1
287,91,1
288,76,1
289,85,1
290,24,1
291,42,0
292,37,1
293,86,1
294,94,1
295,117,1
296,97,1
297,84,1
298,80,1
299,88,0
300,77,1
301,32,0
302,105,0
303,93,1
304,92,1
305,70,0
306,88,1
307,23,1
308,140,1
309,89,1
310,128,1
311,87,1
312,122,1
313,98,1
314,89,1
315,63,1
316,24,1
317,104,0
318,104,1
319,106,0
320,91,1
321,76,0
322,94,1
323,118,1
324,129,1
325,71,1
326,27,1
327,126,1
328,84,1
329,22,0
330,116,0
331,93,0
332,127,1
333,93,0
334,114,0
335,182,1
336,41,1
337,45,0
338,89,1
339,126,1
340,67,1
341,38,1
342,101,1
343,110,1
344,88,0
345,112,1
346,45,0
347,105,0
348,45,1
349,57,1
350,149,1
351,20,0
352,100,0
353,69,1
354,75,1
355,98,1
356,82,1
357,55,0
358,75,1
359,88,0
360,61,1
361,71,1
362,104,1
363,46,1
364,58,1
365,111,1
366,63,1
367,117,1
368,50,0
369,99,0
370,134,1
371,20,1
372,44,0
373,105,0
374,49,1
375,97,1
376,103,1
377,53,0
378,121,1
379,88,0
380,92,1
381,55,1
382,101,1
383,98,1
384,38,1
385,38,1
386,49,0
387,105,1
388,59,1
389,125,0
390,90,0
391,118,0
392,109,1
393,49,0
394,95,1
395,21,0
396,79,0
397,51,1
398,90,0
399,108,0
400,95,1
401,124,1
402,79,1
403,88,1
404,105,1
405,83,0
406,88,1
407,82,1
408,78,0
409,82,1
410,94,1
411,98,1
412,101,1
413,42,1
414,96,1
415,93,0
416,30,1
417,144,0
418,86,1
419,112,1
420,92,0
421,87,0
422,81,1
423,78,1
424,133,1
425,13,1
426,46,0
427,84,0
428,38,1
429,89,0
430,125,1
431,105,1
432,98,0
433,97,1
434,33,1
435,85,1
436,52,1
437,105,1
438,50,1
439,103,1
440,85,0
441,114,1
442,101,1
443,17,0
444,57,1
445,105,0
446,108,1
447,87,1
448,83,1
449,91,0
450,95,0
451,66,1
452,126,0
453,97,0
454,62,0
455,91,1
456,103,1
457,102,1
458,90,1
459,142,1
460,82,1
461,36,0
462,114,1
463,106,0
464,107,1
465,134,1
466,89,0
467,94,1
468,95,1
469,92,1
470,29,0
471,133,0
472,130,1
473,86,1
474,81,1
475,101,0
476,99,1
477,127,1
478,58,0
