seed,steps,bool
0,139,1
1,104,0
2,106,1
3,101,1
4,102,1
5,93,1
6,101,1
7,103,1
8,131,1
9,56,1
10,94,1
11,129,1
12,111,1
13,142,1
14,98,0
15,122,1
16,99,1
17,119,1
18,133,1
19,107,1
20,116,1
21,97,1
22,105,1
23,152,1
24,136,1
25,113,0
26,115,1
27,141,1
28,112,0
29,86,1
30,83,1
31,111,1
32,144,1
33,82,0
34,45,1
35,110,1
36,88,0
37,77,1
38,89,1
39,101,1
40,89,1
41,101,1
42,99,0
43,89,1
44,91,1
45,124,1
46,111,1
47,122,0
48,124,1
49,99,1
50,91,1
51,83,1
52,97,1
53,95,0
54,72,0
55,128,1
56,103,0
57,133,1
58,98,0
59,86,1
60,135,1
61,49,0
62,95,0
63,101,1
64,84,1
65,102,1
66,97,0
67,91,0
68,82,1
69,100,0
70,87,1
71,88,1
72,92,1
73,106,1
74,104,1
75,79,1
76,31,0
77,89,1
78,112,1
79,118,0
80,90,1
81,90,1
82,89,1
83,55,1
84,99,1
85,100,1
86,144,1
87,122,1
88,52,1
89,85,0
90,99,1
91,116,0
92,113,0
93,101,1
94,59,1
95,120,1
96,35,1
97,100,1
98,108,1
99,82,1
100,61,1
101,158,1
102,87,1
103,113,0
104,36,1
105,100,1
106,142,0
107,43,1
108,113,1
109,94,1
110,92,1
111,43,1
112,107,1
113,93,1
114,94,1
115,106,1
116,106,1
117,93,0
118,107,1
119,83,1
120,32,1
121,80,0
122,124,0
123,95,1
124,78,1
125,41,1
126,108,1
127,93,0
128,119,1
129,103,0
130,94,1
131,90,1
132,89,1
133,117,1
134,110,1
135,101,1
136,97,0
137,119,1
138,100,0
139,95,0
140,155,1
141,85,0
142,107,1
143,85,0
144,88,1
145,126,1
146,81,0
147,110,1
148,93,1
149,104,1
150,99,1
151,168,0
152,92,1
153,63,1
154,83,1
155,108,1
156,81,1
157,108,1
158,110,1
159,95,1
160,84,1
161,117,1
162,79,1
163,85,1
164,109,1
165,100,1
166,50,1
167,107,0
168,95,1
169,117,1
170,106,1
171,95,0
172,104,1
173,89,1
174,99,1
175,99,1
176,61,1
177,108,1
178,91,1
179,98,1
180,34,1
181,81,1
182,93,1
183,128,1
184,82,1
185,91,1
186,107,1
187,111,1
188,111,1
189,87,1
190,96,1
191,90,1
192,113,1
193,63,1
194,105,1
195,119,1
196,151,1
197,117,1
198,33,1
199,106,0
200,100,1
201,52,1
202,100,1
203,91,1
204,99,1
205,100,1
206,95,1
207,84,0
208,82,0
209,44,1
210,146,1
211,100,1
212,84,1
213,87,1
214,105,1
215,88,1
216,103,1
217,79,1
218,108,1
219,86,0
220,116,1
221,91,1
222,125,1
223,29,1
224,99,1
225,94,1
226,114,0
227,101,1
228,93,1
229,86,1
230,157,1
231,85,1
232,108,0
233,47,1
234,99,1
235,125,1
236,98,0
237,87,0
238,99,1
239,115,0
240,58,1
241,152,1
242,93,1
243,40,1
244,99,1
245,85,1
246,81,1
247,112,1
248,89,1
249,89,0
250,82,1
251,117,1
252,109,1
253,116,1
254,86,0
255,91,1
256,132,1
257,103,1
258,73,1
259,89,0
260,156,1
261,94,1
262,90,1
263,95,1
264,115,1
265,112,1
266,101,1
267,94,1
268,135,1
269,89,1
270,113,1
271,113,1
272,107,1
273,84,1
274,118,1
275,94,1
276,105,1
277,107,1
278,82,1
279,112,1
280,49,1
281,97,0
282,82,1
283,96,1
284,54,1
285,79,1
286,84,1
287,97,1
288,90,1
289,83,1
290,106,1
291,44,0
292,36,1
293,84,1
294,115,1
295,96,1
296,96,1
297,84,1
298,72,1
299,88,1
300,101,1
301,29,0
302,111,0
303,102,1
304,87,1
305,68,1
306,88,1
307,117,1
308,140,1
309,108,1
310,136,1
311,87,1
312,122,1
313,95,1
314,85,1
315,64,1
316,33,1
317,94,1
318,104,1
319,96,1
320,89,1
321,103,0
322,115,1
323,113,1
324,92,1
325,182,1
326,106,1
327,96,1
328,86,1
329,103,1
330,91,1
331,89,0
332,123,1
333,91,1
334,112,1
335,166,1
336,121,1
337,119,0
338,81,1
