seed,steps,bool
0,65,1
1,61,1
2,68,1
3,65,1
4,64,1
5,63,1
6,64,1
7,65,1
8,64,1
9,62,1
10,64,1
11,63,1
12,65,1
13,61,1
14,66,1
15,63,1
16,64,1
17,64,1
18,61,1
19,67,1
20,64,1
21,65,1
22,66,1
23,64,1
24,66,1
25,66,1
26,63,1
27,62,1
28,63,1
29,66,1
30,63,1
31,65,1
32,63,1
33,62,1
34,68,1
35,63,1
36,67,1
37,63,1
38,63,1
39,60,1
40,61,1
41,61,1
42,65,1
43,63,1
44,63,1
45,63,1
46,63,1
47,64,1
48,69,1
49,63,1
50,63,1
51,63,1
52,62,1
53,68,1
54,66,1
55,67,1
56,63,1
57,67,1
58,63,1
59,64,1
60,62,1
61,61,1
62,62,1
63,64,1
64,63,1
65,70,1
66,60,1
67,62,1
68,64,1
69,64,1
70,63,1
71,63,1
72,64,1
73,63,1
74,66,1
75,61,1
76,65,1
77,66,1
78,64,1
79,66,1
80,64,1
81,63,1
82,64,1
83,66,1
84,62,1
85,66,1
86,63,1
87,62,1
88,66,1
89,62,1
90,64,1
91,65,1
92,68,1
93,63,1
94,72,1
95,61,1
96,63,1
97,65,1
98,64,1
99,63,1
100,64,1
101,65,1
102,67,1
103,65,1
104,65,1
105,62,1
106,64,1
107,64,1
108,62,1
109,65,1
110,61,1
111,67,1
112,60,1
113,63,1
114,62,1
115,63,1
116,61,1
117,64,1
118,64,1
119,63,1
120,67,1
121,63,1
122,63,1
123,62,1
124,63,1
125,67,1
126,62,1
127,63,1
128,67,1
129,63,1
130,61,1
131,64,1
132,63,1
133,63,1
134,63,1
135,63,1
136,69,1
137,67,1
138,64,1
139,62,1
140,62,1
141,63,1
142,67,1
143,65,1
144,63,1
145,62,1
146,63,1
147,61,1
148,65,1
149,65,1
150,63,1
151,65,1
152,64,1
153,67,1
154,63,1
155,65,1
156,62,1
157,65,1
158,65,1
159,67,1
160,66,1
161,64,1
162,66,1
163,64,1
164,63,1
165,62,1
166,63,1
167,65,1
168,61,1
169,66,1
170,62,1
171,63,1
172,64,1
173,62,1
174,64,1
175,62,1
176,65,1
177,64,1
178,65,1
179,61,1
180,64,1
181,61,1
182,62,1
183,61,1
184,62,1
185,63,1
186,63,1
187,67,1
188,65,1
189,62,1
190,62,1
191,65,1
192,61,1
193,67,1
194,63,1
195,65,1
196,66,1
197,68,1
198,64,1
199,62,1
200,63,1
201,66,1
202,65,1
203,63,1
204,64,1
205,63,1
206,61,1
207,63,1
208,65,1
209,64,1
210,63,1
211,65,1
212,64,1
213,63,1
214,67,1
215,68,1
216,67,1
217,66,1
218,63,1
219,69,1
220,64,1
221,66,1
222,64,1
223,63,1
224,64,1
225,63,1
226,64,1
227,60,1
228,65,1
229,63,1
230,69,1
231,61,1
232,62,1
233,62,1
234,63,1
235,64,1
236,62,1
237,68,1
238,71,1
239,61,1
240,70,1
241,62,1
242,63,1
243,62,1
244,65,1
245,63,1
246,64,1
247,63,1
248,68,1
249,65,1
250,61,1
251,66,1
252,63,1
253,63,1
254,63,1
255,62,1
256,65,1
257,63,1
258,65,1
259,61,1
260,64,1
261,62,1
262,63,1
263,63,1
264,63,1
265,68,1
266,63,1
267,67,1
268,62,1
269,63,1
270,61,1
271,63,1
272,65,1
273,63,1
274,68,1
275,65,1
276,64,1
277,63,1
278,63,1
279,62,1
280,64,1
281,69,1
282,72,1
283,63,1
284,67,1
285,66,1
286,65,1
287,62,1
288,64,1
289,66,1
290,62,1
291,69,1
292,66,1
293,63,1
294,63,1
295,64,1
296,63,1
297,62,1
298,62,1
299,61,1
300,63,1
301,65,1
302,63,1
303,64,1
304,64,1
305,65,1
306,66,1
307,66,1
308,61,1
309,69,1
310,67,1
311,64,1
312,66,1
313,62,1
314,66,1
315,64,1
316,64,1
317,64,1
318,67,1
319,63,1
320,62,1
321,66,1
322,69,1
323,62,1
324,62,1
325,65,1
326,67,1
327,62,1
328,64,1
329,62,1
330,66,1
331,64,1
332,67,1
333,64,1
334,61,1
335,64,1
336,71,1
337,65,1
338,62,1
339,62,1
340,64,1
341,63,1
342,65,1
343,63,1
344,62,1
345,63,1
346,61,1
347,66,1
348,62,1
349,63,1
350,64,1
351,66,1
352,65,1
353,64,1
354,68,1
355,64,1
356,64,1
357,66,1
358,66,1
359,65,1
360,63,1
361,62,1
362,62,1
363,63,1
364,64,1
365,63,1
366,62,1
367,62,1
368,64,1
369,64,1
370,64,1
371,69,1
372,65,1
373,67,1
374,65,1
375,64,1
376,65,1
377,63,1
378,66,1
379,66,1
380,64,1
381,71,1
382,64,1
383,69,1
384,65,1
385,65,1
386,63,1
387,66,1
388,66,1
389,62,1
390,64,1
391,64,1
392,63,1
393,64,1
394,62,1
395,64,1
396,67,1
397,64,1
398,62,1
399,63,1
400,69,1
401,68,1
402,62,1
403,65,1
404,69,1
405,64,1
406,65,1
407,66,1
408,70,1
409,63,1
410,65,1
411,66,1
412,63,1
413,67,1
414,62,1
415,64,1
416,66,1
417,64,1
418,71,1
419,63,1
420,61,1
421,64,1
422,64,1
423,62,1
424,67,1
425,68,1
426,66,1
427,64,1
428,64,1
429,63,1
430,65,1
431,63,1
432,61,1
433,61,1
434,67,1
435,63,1
436,66,1
437,67,1
438,63,1
439,67,1
440,66,1
441,65,1
442,63,1
443,64,1
444,65,1
445,65,1
446,63,1
447,69,1
448,62,1
449,64,1
450,62,1
451,62,1
452,65,1
453,63,1
454,67,1
455,63,1
456,66,1
457,61,1
458,61,1
459,63,1
460,66,1
461,65,1
462,66,1
463,71,1
464,63,1
465,64,1
466,68,1
467,63,1
468,63,1
469,63,1
470,62,1
471,64,1
472,61,1
473,68,1
474,62,1
475,64,1
476,63,1
477,64,1
478,65,1
479,63,1
480,67,1
481,64,1
482,65,1
483,62,1
484,66,1
485,65,1
486,63,1
487,63,1
488,68,1
489,64,1
490,64,1
491,64,1
492,63,1
493,63,1
494,63,1
495,63,1
496,61,1
497,68,1
498,66,1
499,66,1
500,65,1
501,64,1
502,63,1
503,66,1
504,62,1
505,63,1
506,62,1
507,62,1
508,63,1
509,66,1
510,63,1
511,63,1
512,64,1
513,64,1
514,63,1
515,64,1
516,61,1
517,65,1
518,62,1
519,65,1
520,64,1
521,65,1
522,63,1
523,62,1
524,64,1
525,64,1
526,67,1
527,70,1
528,65,1
529,62,1
530,62,1
531,63,1
532,63,1
533,66,1
534,63,1
535,65,1
536,61,1
537,68,1
538,65,1
539,62,1
540,66,1
541,63,1
542,64,1
543,64,1
544,62,1
545,65,1
546,63,1
547,62,1
548,63,1
549,62,1
550,62,1
551,61,1
552,65,1
553,63,1
554,63,1
555,68,1
556,65,1
