seed,steps,bool
0,11,0
1,13,0
2,11,0
3,11,0
4,10,0
5,8,0
6,11,0
7,7,0
8,14,0
9,10,0
10,8,0
11,13,0
12,14,0
13,10,0
14,10,0
15,13,0
16,10,0
17,13,0
18,10,0
19,12,0
20,10,0
21,12,0
22,12,0
23,11,0
24,11,0
25,9,0
26,11,0
27,10,0
28,11,0
29,16,0
30,11,0
31,13,0
32,13,0
33,11,0
34,10,0
35,10,0
36,12,0
37,14,0
38,15,0
39,16,0
40,8,0
41,8,0
42,10,0
43,9,0
44,12,0
45,9,0
46,11,0
47,9,0
48,10,0
49,10,0
50,8,0
51,10,0
52,13,0
53,9,0
54,12,0
55,17,0
56,11,0
57,12,0
58,16,0
59,12,0
60,7,0
61,12,0
62,9,0
63,11,0
64,7,0
65,11,0
66,8,0
67,15,0
68,11,0
69,8,0
70,8,0
71,13,0
72,11,0
73,16,0
74,8,0
75,13,0
76,8,0
77,10,0
78,10,0
79,9,0
80,7,0
81,11,0
82,14,0
83,10,0
84,7,0
85,7,0
86,9,0
87,10,0
88,14,0
89,11,0
90,12,0
91,11,0
92,13,0
93,8,0
94,10,0
95,11,0
96,13,0
97,7,0
98,10,0
99,7,0
100,9,0
101,9,0
102,9,0
103,11,0
104,12,0
105,13,0
106,12,0
107,11,0
108,8,0
109,11,0
110,12,0
111,8,0
112,9,0
113,11,0
114,6,0
115,16,0
116,10,0
117,11,0
118,8,0
119,7,0
120,9,0
121,18,0
122,9,0
123,8,0
124,10,0
125,12,0
126,19,0
127,8,0
128,8,0
129,10,0
130,8,0
131,10,0
132,10,0
133,10,0
134,11,0
135,11,0
136,8,0
137,10,0
138,9,0
139,10,0
140,7,0
141,12,0
142,11,0
143,9,0
144,9,0
145,11,0
146,9,0
147,12,0
148,14,0
149,9,0
150,11,0
151,12,0
152,15,0
153,10,0
154,8,0
155,10,0
156,11,0
157,8,0
158,16,0
159,10,0
160,11,0
161,11,0
162,11,0
163,9,0
164,13,0
165,10,0
166,15,0
167,8,0
168,10,0
169,8,0
170,9,0
171,9,0
172,11,0
173,12,0
174,8,0
175,11,0
176,12,0
177,11,0
178,9,0
179,7,0
180,10,0
181,12,0
182,12,0
183,11,0
184,14,0
185,11,0
186,10,0
187,7,0
188,11,0
189,12,0
190,12,0
191,16,0
192,11,0
193,12,0
194,9,0
195,7,0
196,8,0
197,16,0
198,16,0
199,12,0
200,11,0
201,8,0
202,16,0
203,12,0
204,11,0
205,14,0
206,14,0
207,13,0
208,11,0
209,7,0
210,9,0
211,8,0
212,15,0
213,8,0
214,10,0
215,10,0
216,17,0
217,9,0
218,9,0
219,12,0
220,10,0
221,13,0
222,13,0
223,7,0
224,8,0
225,11,0
226,13,0
227,8,0
228,16,0
229,14,0
230,13,0
231,9,0
232,10,0
233,10,0
234,9,0
235,9,0
236,11,0
237,13,0
238,14,0
239,7,0
240,9,0
241,10,0
242,13,0
243,11,0
244,11,0
245,12,0
246,7,0
247,13,0
248,10,0
249,10,0
250,9,0
251,11,0
252,8,0
253,19,0
254,7,0
255,9,0
256,9,0
257,8,0
258,10,0
259,10,0
260,15,0
261,10,0
262,11,0
263,9,0
264,11,0
265,11,0
266,11,0
267,9,0
268,12,0
269,12,0
270,11,0
271,8,0
272,8,0
273,10,0
274,10,0
275,10,0
276,15,0
277,9,0
278,10,0
279,9,0
280,14,0
281,13,0
282,9,0
283,10,0
284,12,0
285,10,0
286,14,0
287,12,0
288,14,0
289,12,0
290,11,0
291,11,0
292,8,0
293,12,0
294,18,0
295,19,0
296,9,0
297,13,0
298,12,0
299,14,0
300,8,0
301,10,0
302,13,0
303,9,0
304,11,0
305,10,0
306,12,0
307,14,0
308,10,0
309,13,0
310,8,0
311,14,0
312,6,0
313,12,0
314,11,0
315,9,0
316,13,0
317,10,0
318,8,0
319,12,0
320,9,0
321,13,0
322,13,0
323,12,0
324,11,0
325,9,0
326,8,0
327,9,0
328,13,0
329,9,0
330,12,0
331,10,0
332,10,0
333,12,0
334,12,0
335,8,0
336,9,0
337,12,0
338,10,0
339,12,0
340,11,0
341,18,0
342,10,0
343,11,0
344,11,0
345,10,0
346,11,0
347,14,0
348,9,0
349,14,0
350,10,0
351,14,0
352,7,0
353,10,0
354,8,0
355,12,0
356,8,0
357,14,0
358,10,0
359,11,0
360,20,0
361,11,0
362,20,0
363,12,0
364,13,0
365,6,0
366,11,0
367,10,0
368,10,0
369,13,0
370,10,0
371,10,0
372,12,0
373,13,0
374,15,0
375,7,0
376,10,0
377,10,0
378,14,0
379,14,0
380,8,0
381,10,0
382,12,0
383,12,0
384,12,0
385,8,0
386,9,0
387,11,0
388,14,0
389,8,0
390,7,0
391,10,0
392,10,0
393,17,0
394,10,0
395,11,0
396,19,0
397,11,0
398,11,0
399,9,0
400,10,0
401,9,0
402,9,0
403,11,0
404,11,0
405,9,0
406,9,0
407,15,0
408,11,0
409,12,0
410,10,0
411,12,0
412,9,0
413,8,0
414,11,0
415,16,0
416,16,0
417,10,0
418,12,0
419,9,0
420,9,0
421,19,0
422,9,0
423,8,0
424,11,0
425,10,0
426,9,0
427,12,0
428,10,0
429,11,0
430,12,0
431,9,0
432,13,0
433,13,0
434,11,0
435,10,0
436,10,0
437,11,0
438,14,0
439,11,0
440,9,0
441,7,0
442,10,0
443,8,0
444,9,0
445,15,0
446,11,0
447,9,0
448,8,0
449,16,0
450,10,0
451,10,0
452,11,0
453,10,0
454,12,0
455,10,0
456,11,0
457,18,0
458,12,0
459,11,0
460,14,0
461,8,0
462,11,0
463,10,0
464,14,0
465,9,0
466,9,0
467,10,0
468,12,0
469,9,0
470,10,0
471,10,0
472,8,0
473,14,0
474,13,0
475,16,0
476,13,0
477,10,0
478,9,0
479,11,0
480,11,0
481,10,0
482,11,0
483,14,0
484,9,0
485,12,0
486,12,0
487,9,0
488,10,0
489,8,0
490,8,0
491,10,0
492,9,0
493,9,0
494,10,0
495,12,0
496,13,0
497,15,0
498,19,0
499,9,0
