seed,steps,bool
0,4,0
1,5,0
2,4,0
3,5,0
4,5,0
5,9,0
6,7,0
7,5,0
8,6,0
9,4,0
10,3,0
11,6,0
12,8,0
13,4,0
14,5,0
15,5,0
16,8,0
17,5,0
18,4,0
19,6,0
20,5,0
21,5,0
22,7,0
23,6,0
24,5,0
25,4,0
26,5,0
27,5,0
28,6,0
29,4,0
30,4,0
31,4,0
32,5,0
33,6,0
34,6,0
35,5,0
36,5,0
37,4,0
38,5,0
39,5,0
40,6,0
41,5,0
42,8,0
43,6,0
44,10,0
45,6,0
46,6,0
47,6,0
48,5,0
49,3,0
50,4,0
51,8,0
52,4,0
53,5,0
54,6,0
55,5,0
56,8,0
57,4,0
58,6,0
59,4,0
60,4,0
61,6,0
62,6,0
63,4,0
64,4,0
65,7,0
66,4,0
67,6,0
68,4,0
69,12,0
70,10,0
71,5,0
72,5,0
73,4,0
74,5,0
75,7,0
76,4,0
77,6,0
78,7,0
79,8,0
80,8,0
81,8,0
82,4,0
83,6,0
84,5,0
85,4,0
86,4,0
87,4,0
88,4,0
89,5,0
90,7,0
91,6,0
92,7,0
93,7,0
94,6,0
95,6,0
96,4,0
97,5,0
98,6,0
99,4,0
100,5,0
101,5,0
102,4,0
103,4,0
104,4,0
105,5,0
106,5,0
107,4,0
108,8,0
109,6,0
110,7,0
111,5,0
112,7,0
113,7,0
114,5,0
115,6,0
116,6,0
117,5,0
118,6,0
119,5,0
120,5,0
121,9,0
122,4,0
123,5,0
124,4,0
125,8,0
126,4,0
127,5,0
128,6,0
129,6,0
130,8,0
131,4,0
132,8,0
133,4,0
134,5,0
135,5,0
136,5,0
137,6,0
138,6,0
139,8,0
140,4,0
141,5,0
142,5,0
143,7,0
144,7,0
145,4,0
146,7,0
147,5,0
148,7,0
149,4,0
150,5,0
151,5,0
152,5,0
153,3,0
154,10,0
155,8,0
156,5,0
157,6,0
158,5,0
159,5,0
160,7,0
161,7,0
162,5,0
163,9,0
164,6,0
165,4,0
166,4,0
167,6,0
168,6,0
169,3,0
170,5,0
171,7,0
172,5,0
173,6,0
174,4,0
175,6,0
176,6,0
177,6,0
178,4,0
179,11,0
180,7,0
181,7,0
182,5,0
183,4,0
184,7,0
185,4,0
186,8,0
187,5,0
188,4,0
189,6,0
190,5,0
191,6,0
192,5,0
193,9,0
194,7,0
195,7,0
196,6,0
197,7,0
198,7,0
199,5,0
200,11,0
201,5,0
202,7,0
203,4,0
204,5,0
205,5,0
206,4,0
207,6,0
208,4,0
209,4,0
210,5,0
211,6,0
212,5,0
213,6,0
214,4,0
215,6,0
216,8,0
217,5,0
218,5,0
219,6,0
220,4,0
221,5,0
222,5,0
223,6,0
224,4,0
225,5,0
226,7,0
227,5,0
228,5,0
229,4,0
230,5,0
231,6,0
232,7,0
233,5,0
234,6,0
235,9,0
236,6,0
237,13,0
238,5,0
239,5,0
240,5,0
241,5,0
242,4,0
243,6,0
244,4,0
245,5,0
246,6,0
247,3,0
248,7,0
249,4,0
250,6,0
251,4,0
252,4,0
253,6,0
254,8,0
255,6,0
256,4,0
257,5,0
258,5,0
259,6,0
260,6,0
261,6,0
262,5,0
263,5,0
264,7,0
265,4,0
266,4,0
267,6,0
268,4,0
269,7,0
270,6,0
271,8,0
272,6,0
273,5,0
274,5,0
275,4,0
276,6,0
277,8,0
278,4,0
279,5,0
280,5,0
281,6,0
282,4,0
283,3,0
284,5,0
285,5,0
286,6,0
287,6,0
288,3,0
289,5,0
290,4,0
291,3,0
292,5,0
293,5,0
294,7,0
295,7,0
296,6,0
297,6,0
298,7,0
299,4,0
300,9,0
301,7,0
302,8,0
303,5,0
304,6,0
305,4,0
306,5,0
307,3,0
308,4,0
309,5,0
310,8,0
311,4,0
312,5,0
313,5,0
314,7,0
315,4,0
316,8,0
317,5,0
318,5,0
319,6,0
320,7,0
321,5,0
322,7,0
323,5,0
324,5,0
325,6,0
326,6,0
327,8,0
328,8,0
329,7,0
330,4,0
331,6,0
332,5,0
333,5,0
334,3,0
335,5,0
336,6,0
337,5,0
338,7,0
339,4,0
340,5,0
341,5,0
342,7,0
343,6,0
344,5,0
345,8,0
346,6,0
347,5,0
348,5,0
349,7,0
350,6,0
351,6,0
352,7,0
353,7,0
354,6,0
355,4,0
356,4,0
357,4,0
358,7,0
359,5,0
360,6,0
361,6,0
362,7,0
363,8,0
364,5,0
365,7,0
366,8,0
367,9,0
368,8,0
369,7,0
370,3,0
371,7,0
372,5,0
373,5,0
374,7,0
375,8,0
376,7,0
377,5,0
378,5,0
379,6,0
380,6,0
381,5,0
382,4,0
383,5,0
384,5,0
385,5,0
386,5,0
387,6,0
388,5,0
389,4,0
390,5,0
391,8,0
392,3,0
393,5,0
394,6,0
395,4,0
396,6,0
397,4,0
398,4,0
399,5,0
400,4,0
401,5,0
402,6,0
403,4,0
404,10,0
405,5,0
406,6,0
407,4,0
408,5,0
409,5,0
410,4,0
411,7,0
412,6,0
413,5,0
414,4,0
415,6,0
416,5,0
417,6,0
418,7,0
419,5,0
420,5,0
421,6,0
422,6,0
423,8,0
424,5,0
425,4,0
426,5,0
427,5,0
428,7,0
429,4,0
430,6,0
431,4,0
432,4,0
433,6,0
434,4,0
435,8,0
436,5,0
437,6,0
438,5,0
439,4,0
440,6,0
441,3,0
442,6,0
443,5,0
444,6,0
445,5,0
446,6,0
447,10,0
448,5,0
449,6,0
450,7,0
451,3,0
452,6,0
453,8,0
454,4,0
455,5,0
456,5,0
457,5,0
458,6,0
459,5,0
460,9,0
461,4,0
462,5,0
463,7,0
464,3,0
465,5,0
466,5,0
467,4,0
468,4,0
469,4,0
470,5,0
471,5,0
472,6,0
473,3,0
474,10,0
475,4,0
476,4,0
477,9,0
478,4,0
479,5,0
480,5,0
481,6,0
482,4,0
483,3,0
484,6,0
485,8,0
486,6,0
487,4,0
488,6,0
489,6,0
490,7,0
491,6,0
492,6,0
493,6,0
494,5,0
495,8,0
496,4,0
497,6,0
498,6,0
499,4,0
500,6,0
501,5,0
502,4,0
503,5,0
504,4,0
505,7,0
506,9,0
507,3,0
508,3,0
509,6,0
510,7,0
511,5,0
512,5,0
513,6,0
514,5,0
515,5,0
516,5,0
517,5,0
518,4,0
519,6,0
520,6,0
521,5,0
522,6,0
523,5,0
524,5,0
525,5,0
526,4,0
527,5,0
528,4,0
529,4,0
530,4,0
531,5,0
532,6,0
533,8,0
534,6,0
535,5,0
536,4,0
537,5,0
538,5,0
539,3,0
540,4,0
541,5,0
542,8,0
543,6,0
544,5,0
545,5,0
546,6,0
547,6,0
548,4,0
549,3,0
550,5,0
551,5,0
552,8,0
553,6,0
554,5,0
555,4,0
556,5,0
557,6,0
558,5,0
559,7,0
560,7,0
561,5,0
562,6,0
563,5,0
564,6,0
565,3,0
566,5,0
567,7,0
568,6,0
569,5,0
570,4,0
571,7,0
572,4,0
573,12,0
574,5,0
575,4,0
576,6,0
577,6,0
578,8,0
579,6,0
580,6,0
581,4,0
582,6,0
583,8,0
584,6,0
585,5,0
586,5,0
587,6,0
588,5,0
589,5,0
590,7,0
591,5,0
592,6,0
593,5,0
594,5,0
595,5,0
596,6,0
597,7,0
598,4,0
599,5,0
600,7,0
601,6,0
602,4,0
603,4,0
604,7,0
605,4,0
606,7,0
607,9,0
608,4,0
609,4,0
610,7,0
611,5,0
612,4,0
613,10,0
614,7,0
615,4,0
616,4,0
617,9,0
618,4,0
619,6,0
620,5,0
621,4,0
622,4,0
623,5,0
624,7,0
625,8,0
626,6,0
627,4,0
628,6,0
629,7,0
630,4,0
631,5,0
632,5,0
633,5,0
634,5,0
635,5,0
636,7,0
637,5,0
638,4,0
639,5,0
640,7,0
641,4,0
642,4,0
643,5,0
644,5,0
645,5,0
646,5,0
647,6,0
648,7,0
649,6,0
650,6,0
651,3,0
652,7,0
653,5,0
654,6,0
655,7,0
656,5,0
657,5,0
658,6,0
659,6,0
660,5,0
661,7,0
662,4,0
663,11,0
664,6,0
665,5,0
666,7,0
667,5,0
668,5,0
669,6,0
670,6,0
671,7,0
672,6,0
673,5,0
674,6,0
675,7,0
676,4,0
677,5,0
678,7,0
679,5,0
680,4,0
681,6,0
682,5,0
683,10,0
684,7,0
685,6,0
686,5,0
687,5,0
688,5,0
689,4,0
690,6,0
691,4,0
692,5,0
693,6,0
694,6,0
695,4,0
696,6,0
697,5,0
698,5,0
699,5,0
700,7,0
701,6,0
702,4,0
703,5,0
704,7,0
705,5,0
706,6,0
707,4,0
708,5,0
709,7,0
710,3,0
711,5,0
712,4,0
713,8,0
714,5,0
715,7,0
716,4,0
717,4,0
718,6,0
719,9,0
720,5,0
721,6,0
722,6,0
723,7,0
724,7,0
725,7,0
726,5,0
727,4,0
728,6,0
729,5,0
730,5,0
731,5,0
732,8,0
733,5,0
734,4,0
735,4,0
736,6,0
737,5,0
738,4,0
739,5,0
740,7,0
741,4,0
742,7,0
743,6,0
744,6,0
745,5,0
746,11,0
747,4,0
748,6,0
749,6,0
750,6,0
751,5,0
752,7,0
753,4,0
754,5,0
755,4,0
756,6,0
757,4,0
758,5,0
759,4,0
760,5,0
761,8,0
762,6,0
763,5,0
764,5,0
765,6,0
766,7,0
767,6,0
768,6,0
769,6,0
770,8,0
771,5,0
772,6,0
773,4,0
774,6,0
775,6,0
776,6,0
777,4,0
778,5,0
779,6,0
780,5,0
781,5,0
782,5,0
783,8,0
784,6,0
785,9,0
786,6,0
787,6,0
788,5,0
789,5,0
790,5,0
791,4,0
792,6,0
793,7,0
794,6,0
795,5,0
796,9,0
797,6,0
798,7,0
799,5,0
800,7,0
801,8,0
802,5,0
803,5,0
804,8,0
805,4,0
806,6,0
807,5,0
808,7,0
809,6,0
