seed,steps,bool
0,186,1
1,287,1
2,202,1
3,100,1
4,247,1
5,220,1
6,176,1
7,184,1
8,221,1
9,193,1
10,164,0
11,197,1
12,229,1
13,286,1
14,222,1
15,224,0
16,310,1
17,181,0
18,204,0
19,261,1
20,207,1
21,267,1
22,245,1
23,157,1
24,194,1
25,253,0
26,192,0
27,191,1
28,192,0
29,191,1
30,203,1
31,171,1
32,203,1
33,82,1
34,290,1
35,216,1
36,308,1
37,179,1
38,205,1
39,262,1
40,171,1
41,195,1
42,261,1
43,213,1
44,268,0
45,81,1
46,213,1
47,276,0
48,250,1
49,189,1
50,196,1
51,177,0
52,206,1
53,184,1
54,228,1
55,216,1
56,183,1
57,231,0
58,225,1
59,244,1
60,174,1
61,212,0
62,209,0
63,249,0
64,194,1
65,263,0
66,207,1
67,204,1
68,120,1
69,236,1
70,165,1
71,383,1
72,182,1
73,307,1
74,181,1
75,189,1
76,257,0
77,110,0
78,249,1
79,214,1
80,202,1
81,184,1
82,29,1
83,315,1
84,143,1
85,187,1
86,167,0
87,222,1
88,207,0
89,214,1
90,209,1
91,211,1
92,281,1
93,313,1
94,179,1
95,181,1
96,181,1
97,197,1
98,217,1
99,116,0
100,217,1
101,193,1
102,257,0
103,42,1
104,236,1
105,127,1
106,253,1
107,60,1
108,215,1
109,174,1
110,117,0
111,120,0
112,58,1
113,245,1
114,171,1
115,400,1
116,274,1
117,92,1
118,230,1
119,207,1
120,151,1
121,222,0
122,217,1
123,182,1
124,205,0
125,200,1
126,180,1
127,208,1
128,277,1
129,217,1
130,217,1
131,199,1
132,145,1
133,215,1
134,172,1
135,214,1
136,177,1
137,198,1
138,153,1
139,233,1
140,198,1
141,228,1
142,260,1
143,142,0
144,245,1
145,200,1
146,189,1
147,192,1
148,189,1
149,63,0
150,235,0
151,178,0
152,236,1
153,250,1
154,115,1
155,187,1
156,177,0
157,264,0
158,201,1
159,216,1
160,98,1
161,200,1
162,222,1
163,191,1
164,290,1
165,241,1
166,211,1
167,250,1
168,211,1
169,181,1
170,176,1
171,184,1
172,194,1
173,216,0
174,114,1
175,153,1
176,261,1
177,191,1
178,223,1
179,345,1
180,175,1
181,123,1
182,178,1
183,223,1
184,210,1
185,185,1
186,196,1
187,187,0
188,88,1
189,197,0
190,178,1
191,242,1
192,269,1
193,195,1
194,269,1
195,209,0
196,218,0
197,187,1
198,176,1
199,203,1
200,220,0
201,301,1
202,218,1
203,240,1
204,248,1
205,210,1
206,244,1
207,187,1
208,201,1
209,220,0
210,215,1
211,218,1
212,208,1
213,196,1
214,205,1
215,184,1
216,270,1
217,220,1
218,205,1
219,199,0
220,238,1
221,221,1
222,192,0
223,265,0
224,193,0
225,212,1
226,302,1
227,221,1
228,212,1
229,234,0
230,175,1
231,164,0
232,229,1
233,256,1
234,218,1
235,192,1
236,174,1
237,236,1
238,242,1
239,177,1
240,155,1
241,139,1
242,162,1
243,288,1
244,236,1
245,182,1
246,164,1
247,330,1
248,267,1
249,213,0
250,167,1
251,304,1
252,280,1
253,87,1
254,219,1
255,248,1
256,246,0
257,181,1
258,204,1
259,130,1
260,228,1
261,191,1
262,196,1
263,72,1
264,295,1
265,181,1
266,276,1
267,209,1
268,199,1
269,278,1
270,149,1
271,233,1
272,207,0
273,241,0
274,171,1
275,171,1
276,189,1
277,206,1
278,285,1
279,211,0
280,204,1
281,204,0
282,201,1
283,188,0
284,216,1
285,194,1
286,233,1
287,170,1
288,208,1
289,225,1
290,170,1
291,213,1
292,201,0
293,221,0
294,203,0
295,197,1
296,204,1
297,267,0
298,100,1
299,158,1
300,202,1
301,184,1
302,196,1
303,242,1
304,295,0
305,196,1
306,188,1
307,251,1
308,243,1
309,230,0
310,183,1
311,201,1
312,202,1
313,229,1
314,242,1
315,178,1
316,192,1
317,262,1
318,202,0
319,256,1
320,247,1
321,226,1
322,161,1
323,229,1
324,43,1
325,176,1
326,327,1
327,76,1
328,286,1
329,183,1
330,220,1
331,313,0
332,203,1
333,218,1
334,250,1
335,214,1
336,218,1
337,221,1
338,68,1
339,204,1
340,56,1
341,238,1
342,239,1
343,205,1
344,168,1
345,206,1
346,179,1
347,200,1
348,210,1
349,174,1
350,234,1
351,268,1
352,27,1
353,184,1
354,129,1
355,193,1
356,252,1
357,220,1
358,184,1
359,204,1
360,198,1
361,185,1
362,69,1
363,192,0
364,325,1
365,183,1
366,113,1
367,217,1
368,194,1
369,238,1
370,188,0
371,304,0
372,169,1
373,252,1
374,251,1
375,201,1
376,251,0
377,224,1
378,103,1
379,233,1
380,196,0
381,96,1
382,221,1
383,175,0
384,198,1
385,259,1
386,186,1
387,192,1
388,202,1
389,219,0
390,252,1
391,221,1
392,151,1
393,261,1
394,224,1
395,169,1
396,179,1
397,190,1
398,257,1
399,206,1
400,166,1
401,181,1
402,200,1
403,192,1
404,182,1
405,239,1
406,198,0
407,112,1
408,172,1
409,221,1
410,302,1
411,173,0
412,185,1
413,204,0
414,234,1
415,214,1
416,195,1
417,235,1
418,190,0
419,225,1
420,236,1
421,311,1
422,49,1
423,204,1
424,86,0
425,201,1
