seed,steps,bool
0,168,1
1,224,1
2,196,1
3,189,1
4,179,1
5,211,1
6,238,1
7,170,1
8,234,1
9,186,1
10,231,1
11,174,1
12,194,1
13,206,1
14,154,1
15,156,1
16,202,1
17,197,1
18,167,1
19,171,1
20,179,1
21,197,1
22,174,1
23,212,1
24,206,1
25,192,1
26,221,1
27,188,1
28,196,1
29,163,1
30,194,1
31,156,1
32,189,1
33,194,1
34,253,1
35,217,1
36,172,1
37,180,1
38,176,1
39,209,1
40,197,1
41,177,1
42,167,1
43,176,1
44,226,1
45,266,1
46,176,1
47,180,1
48,190,1
49,179,1
50,190,1
51,177,1
52,202,1
53,188,1
54,178,1
55,195,1
56,183,1
57,195,1
58,185,1
59,183,1
60,208,1
61,212,0
62,233,1
63,197,1
64,180,1
65,229,1
66,207,1
67,216,1
68,220,1
69,186,1
70,271,1
71,206,1
72,218,1
73,206,1
74,172,1
75,169,1
76,215,1
77,200,1
78,188,1
79,184,1
80,186,1
81,273,1
82,200,1
83,195,1
84,236,1
85,195,1
86,217,1
87,184,1
88,182,1
89,180,1
90,181,1
91,183,1
92,206,1
93,261,1
94,166,1
95,166,1
96,167,1
97,174,1
98,166,1
99,276,0
100,178,1
101,171,1
102,220,1
103,198,1
104,221,1
105,96,1
106,243,1
107,241,1
108,169,1
109,219,1
110,236,0
111,183,1
112,339,1
113,188,1
114,157,1
115,189,1
116,185,1
117,177,1
118,209,1
119,177,1
120,216,1
121,202,1
122,229,1
123,180,1
124,195,1
125,194,1
126,180,1
127,172,1
128,267,1
129,194,1
130,216,1
131,162,1
132,231,1
133,162,1
134,166,1
135,205,1
136,169,1
137,160,1
138,157,1
139,197,1
140,161,1
141,195,1
142,194,1
143,223,1
144,200,1
145,189,1
146,174,1
147,196,1
148,213,1
149,182,1
150,205,1
151,198,1
152,212,1
153,241,1
154,111,1
155,186,1
156,175,1
157,192,1
158,164,1
159,190,1
160,270,1
161,198,1
162,214,1
163,190,1
164,232,1
165,205,1
166,195,1
167,177,1
168,200,1
169,163,1
170,269,1
171,160,1
172,168,1
173,206,1
174,193,1
175,420,1
176,202,1
177,183,1
178,192,1
179,278,1
180,185,1
181,195,1
182,162,1
183,204,1
184,215,1
185,171,1
186,196,1
187,176,1
188,187,1
189,170,1
190,165,1
191,171,1
192,193,1
193,176,1
194,215,1
195,204,1
196,182,1
197,186,1
198,183,1
199,180,1
200,179,1
201,194,1
202,240,1
203,178,1
204,169,1
205,246,1
206,184,1
207,259,1
208,176,1
209,209,1
210,214,1
211,206,1
212,165,1
213,186,1
214,205,1
215,159,1
216,225,1
217,198,1
218,266,1
219,157,1
220,184,1
221,213,1
222,218,1
223,208,1
224,206,1
225,175,1
226,222,1
227,213,1
228,180,1
229,175,1
230,159,1
231,203,1
232,209,1
233,186,1
234,188,1
235,177,1
236,163,1
237,171,1
238,170,1
239,159,1
240,174,1
241,122,1
242,156,1
243,185,1
244,176,1
245,194,1
246,185,1
247,192,1
248,172,1
249,283,1
250,188,1
251,180,1
252,216,1
253,200,1
254,186,1
255,195,1
256,193,1
257,173,1
258,228,1
259,176,1
260,184,1
261,180,1
262,198,1
263,175,1
264,187,1
265,173,1
266,239,1
267,203,1
268,172,1
269,167,1
270,197,1
271,194,1
272,204,1
273,223,0
274,167,1
275,189,1
276,174,1
277,151,1
278,188,1
279,190,1
280,231,1
281,177,1
282,190,1
283,160,1
284,215,1
285,195,1
286,192,1
287,171,1
288,176,1
289,198,1
290,176,1
291,209,1
292,180,1
293,177,1
294,168,1
295,197,1
296,194,1
297,178,1
298,186,1
299,192,1
300,186,1
301,202,1
302,187,1
303,180,1
304,159,1
305,199,1
306,179,1
307,199,1
308,181,1
309,204,1
310,185,1
311,193,1
312,187,1
313,179,1
314,228,1
315,210,1
316,180,1
317,207,1
318,168,1
319,212,1
320,183,1
321,216,1
322,176,1
323,213,1
324,190,1
325,163,1
326,202,1
327,257,1
328,196,1
329,173,1
330,218,1
331,221,1
332,159,1
333,188,1
334,201,1
335,197,1
336,178,1
337,206,1
338,264,1
339,174,1
340,90,1
341,185,1
342,175,1
343,201,1
344,161,1
345,189,1
346,161,1
347,199,1
348,193,1
349,177,1
350,196,1
351,170,1
352,252,1
353,167,1
354,163,1
355,172,1
356,226,1
357,182,1
358,179,1
359,192,1
360,194,1
361,178,1
362,237,1
363,182,1
364,267,1
365,163,1
366,193,1
367,219,1
368,192,1
369,221,1
370,212,1
371,233,1
372,213,1
373,171,1
374,229,1
375,181,1
376,197,1
377,178,1
378,209,1
379,231,1
380,174,1
381,210,1
382,168,1
383,187,1
384,184,1
385,193,1
386,176,1
387,176,1
388,208,1
389,220,1
390,176,1
391,187,1
392,193,1
393,223,1
394,188,1
395,209,1
396,176,1
397,170,1
398,168,1
399,204,1
400,176,1
401,154,1
402,191,1
403,184,1
404,190,1
405,169,1
406,177,1
407,187,1
408,163,1
409,201,1
410,230,1
411,169,1
412,173,1
413,204,1
414,194,1
415,170,1
416,202,1
417,209,1
418,165,1
419,178,1
420,222,1
421,191,1
422,227,1
423,180,1
424,199,1
425,196,1
426,176,1
427,245,1
428,203,1
429,177,1
430,232,1
431,173,1
432,173,1
433,171,1
434,177,1
435,207,1
436,176,1
437,164,1
438,178,1
439,188,1
440,183,1
441,166,1
442,189,1
443,212,1
444,174,1
445,217,1
446,185,1
447,202,1
448,169,1
449,184,1
450,187,1
451,187,1
452,214,1
453,216,1
454,229,1
455,180,1
456,171,1
457,180,1
458,194,1
459,209,1
460,170,1
461,202,1
462,204,1
463,176,1
464,175,1
465,180,1
466,228,1
467,182,1
468,238,1
469,181,1
470,183,1
471,212,1
472,180,1
473,214,1
474,194,1
475,185,1
476,257,1
477,202,1
478,181,1
479,185,1
480,188,1
481,162,1
482,203,1
483,195,1
484,169,1
485,168,1
486,191,1
487,182,1
488,211,1
489,181,1
490,209,1
491,190,1
492,190,1
493,195,1
494,175,0
495,190,1
496,215,1
497,249,1
498,221,1
499,188,1
500,211,1
501,230,1
502,210,1
503,182,1
504,218,1
505,208,1
506,174,1
507,195,1
508,198,1
509,206,1
510,182,1
511,229,1
512,176,1
513,188,1
514,249,1
515,176,1
516,200,1
517,167,1
518,171,0
519,174,1
520,178,1
521,197,1
522,187,1
523,204,1
524,219,1
525,204,1
526,188,1
527,183,1
528,214,1
529,180,1
