seed,steps,bool
0,203,1
1,212,1
2,202,0
3,114,1
4,187,1
5,222,1
6,177,1
7,190,1
8,176,1
9,100,1
10,155,0
11,207,1
12,231,1
13,329,0
14,258,1
15,161,0
16,213,1
17,87,0
18,234,0
19,119,1
20,238,1
21,60,1
22,245,1
23,183,1
24,185,1
25,187,0
26,115,0
27,191,0
28,192,0
29,215,1
30,152,1
31,196,1
32,203,0
33,49,1
34,290,0
35,286,1
36,299,1
37,228,1
38,202,1
39,268,1
40,193,1
41,205,0
42,261,1
43,245,1
44,295,0
45,81,1
46,116,0
47,276,0
48,232,1
49,40,1
50,200,1
51,161,0
52,191,1
53,192,1
54,257,1
55,241,1
56,183,1
57,247,0
58,216,0
59,246,1
60,196,0
61,230,0
62,177,0
63,289,0
64,196,1
65,266,0
66,221,1
67,186,1
68,66,0
69,129,1
70,179,0
71,151,1
72,250,0
73,56,1
74,195,1
75,182,1
76,55,0
77,57,0
78,257,1
79,105,1
80,202,1
81,186,0
82,37,1
83,315,1
84,152,1
85,145,1
86,175,0
87,232,1
88,181,0
89,249,1
90,245,1
91,221,1
92,92,0
93,300,0
94,179,1
95,190,0
96,183,1
97,250,1
98,258,1
99,134,0
100,31,1
101,200,1
102,207,0
103,42,1
104,275,1
105,127,1
106,253,0
107,59,1
108,195,0
109,73,1
110,122,0
111,120,0
112,60,1
113,244,0
114,59,1
115,400,1
116,276,0
117,94,1
118,240,1
119,223,1
120,168,1
121,251,0
122,164,0
123,219,0
124,46,0
125,209,1
126,180,1
127,281,1
128,295,1
129,174,1
130,241,1
131,250,1
132,115,0
133,195,1
134,211,0
135,172,0
136,178,1
137,172,1
138,155,1
139,240,1
140,206,1
141,228,1
142,221,0
143,94,0
144,249,1
145,200,1
146,236,1
147,224,0
148,193,1
149,63,0
150,235,0
151,224,0
152,72,1
153,264,1
154,113,0
155,200,1
156,182,0
157,286,0
158,204,1
159,180,1
160,98,1
161,204,1
162,197,1
163,190,1
164,296,1
165,224,1
166,165,1
167,110,1
168,215,0
169,186,1
170,178,0
171,192,0
172,212,1
173,246,0
174,118,1
175,173,1
176,265,1
177,212,0
178,284,1
179,99,1
180,208,1
181,142,0
182,247,1
183,227,1
184,85,0
185,244,1
186,192,1
187,196,0
188,105,1
189,194,0
190,204,1
191,248,0
192,157,1
193,195,1
194,241,1
195,209,0
196,220,0
197,201,1
198,176,1
199,242,1
200,176,0
201,321,1
202,221,0
203,156,1
204,253,1
205,130,1
206,244,1
207,252,1
208,158,1
209,261,0
210,246,1
211,245,1
212,229,1
213,107,1
214,205,1
215,185,1
216,143,1
217,156,1
218,207,0
219,245,0
220,281,1
221,146,1
222,221,0
223,299,0
224,193,0
225,299,1
226,290,1
227,259,1
228,212,1
229,277,0
230,186,1
231,164,0
232,196,1
233,260,1
234,203,1
235,158,1
236,208,0
237,282,1
238,284,0
239,199,1
240,207,1
241,143,1
242,165,1
243,286,1
244,242,1
245,208,0
246,174,1
247,265,1
248,281,1
249,194,0
250,181,1
251,208,1
252,294,0
253,87,1
254,222,1
255,274,1
256,39,0
257,119,1
258,85,0
259,144,1
260,182,1
261,198,1
262,198,1
263,72,1
264,110,1
265,183,1
266,57,1
267,111,1
268,230,1
269,109,1
270,161,1
271,280,1
272,211,0
273,413,0
274,173,0
275,94,1
276,218,1
277,211,0
278,184,1
279,213,0
280,220,1
281,204,0
282,179,1
283,202,0
284,87,0
285,229,1
286,155,1
287,192,0
288,162,1
289,229,0
290,174,1
291,244,1
292,205,0
293,60,0
294,205,0
295,225,1
296,305,1
297,211,0
298,51,0
299,218,0
300,123,1
301,184,0
302,180,1
303,119,1
304,180,0
305,195,1
306,182,1
307,257,1
308,240,1
309,236,0
310,191,0
311,225,0
312,202,1
313,329,0
314,109,1
315,184,1
316,207,1
317,98,1
318,179,0
319,270,1
320,141,0
321,296,1
322,175,1
323,254,0
324,37,1
325,202,1
326,388,1
327,83,1
328,230,1
329,353,1
330,171,1
331,242,0
332,205,1
333,186,1
334,250,1
335,85,1
336,148,1
337,50,1
338,85,1
339,180,1
340,85,1
341,222,1
342,249,1
343,217,1
344,184,0
345,161,1
346,207,1
347,198,1
348,228,1
349,177,0
350,185,1
351,252,1
352,27,1
353,186,1
354,133,1
355,195,1
356,296,1
357,210,1
358,192,1
359,323,1
360,203,0
361,193,1
362,86,1
363,192,0
364,372,1
365,234,1
366,117,1
367,223,0
368,241,1
369,212,1
370,215,0
371,326,0
372,185,1
373,124,1
374,253,1
375,201,1
376,284,0
377,248,1
378,91,1
379,127,1
380,212,0
381,106,1
382,223,0
383,177,0
384,222,1
385,315,1
386,189,1
387,204,1
388,204,0
389,259,0
390,192,1
391,327,1
392,62,1
393,234,0
394,127,1
395,187,1
396,182,1
397,198,0
398,171,1
399,212,1
400,94,0
401,203,1
402,209,1
403,225,0
404,198,1
405,229,1
406,203,0
407,147,1
408,176,0
409,282,1
410,141,1
411,193,0
412,161,1
413,190,0
414,199,1
415,222,0
416,90,0
417,242,0
418,224,0
419,223,1
420,54,1
421,308,0
422,49,1
423,204,1
424,57,0
425,203,1
426,217,1
427,328,1
428,47,0
429,169,0
430,238,1
431,174,0
432,214,1
433,197,1
434,189,0
435,220,1
436,188,1
437,161,1
438,256,0
439,203,0
440,328,0
441,119,1
442,299,0
443,78,1
444,228,0
445,239,1
446,208,0
447,183,1
448,129,0
449,198,1
450,204,0
451,227,1
452,134,0
453,97,0
454,68,1
455,237,0
456,180,1
457,285,1
458,326,0
459,240,1
460,164,1
461,135,1
462,74,1
463,265,1
464,278,1
465,223,0
466,101,0
467,177,1
468,271,1
469,176,0
470,278,1
471,253,1
472,261,0
473,272,0
474,162,1
475,247,1
476,77,1
477,223,0
478,162,1
479,277,1
480,251,1
481,290,0
482,213,1
483,150,1
484,328,0
485,223,1
486,227,1
487,218,0
488,172,1
489,196,1
490,291,1
491,256,0
492,265,1
493,395,1
494,148,0
495,167,1
496,264,1
497,208,1
498,33,1
499,286,0
500,117,1
501,131,1
502,390,0
503,97,1
504,93,1
505,153,1
506,252,1
507,232,1
508,202,0
509,195,0
510,260,1
511,199,0
512,57,1
513,119,0
514,214,0
515,182,1
516,147,1
517,182,1
518,231,0
519,55,1
520,187,1
521,156,0
522,226,1
523,245,1
524,126,1
525,277,1
526,202,1
527,114,0
528,103,0
529,184,1
530,192,1
531,317,1
532,126,1
533,227,0
534,148,0
535,112,1
536,194,1
537,91,1
538,51,0
539,118,1
540,122,0
541,340,1
542,98,0
543,179,1
544,177,1
545,193,1
546,161,0
547,201,1
548,199,0
549,208,1
550,146,0
551,231,1
552,247,1
553,86,0
554,214,1
555,264,1
556,217,1
557,301,1
558,244,1
559,231,0
560,63,1
561,175,1
562,283,1
563,155,1
564,209,1
565,222,0
566,92,0
567,87,1
568,76,0
569,202,0
570,243,0
571,100,1
572,173,1
573,186,0
574,197,1
575,210,1
576,231,1
577,180,1
578,215,1
579,356,1
580,155,0
581,214,1
582,211,1
583,113,0
584,238,0
585,27,0
586,218,0
587,109,0
588,220,0
589,213,1
590,178,0
591,212,1
592,161,1
593,189,1
594,206,1
595,215,1
596,29,0
597,268,1
598,269,1
599,185,1
600,52,1
601,278,1
602,195,1
603,159,1
604,252,1
605,57,1
606,183,1
607,188,0
608,127,1
609,216,1
610,210,1
611,99,1
612,236,1
613,234,0
614,187,1
615,152,1
616,152,1
617,174,1
618,173,1
619,206,1
620,235,1
621,216,0
622,214,1
623,168,1
624,189,0
625,252,1
626,95,1
627,54,0
628,275,1
629,114,1
630,120,1
631,197,1
632,179,1
633,235,1
634,174,0
635,197,1
636,285,1
637,178,1
638,53,0
639,225,1
640,187,1
641,92,1
642,174,1
643,226,1
644,88,0
645,231,0
646,235,1
647,182,1
648,121,0
649,258,1
650,276,0
651,116,1
652,196,0
653,167,1
654,199,0
655,206,1
656,228,1
657,301,1
658,198,1
659,257,1
660,151,1
661,64,1
662,131,0
663,176,1
664,243,0
665,222,1
666,293,1
667,238,1
668,168,0
669,213,1
670,251,0
671,137,0
672,318,1
673,56,1
674,236,1
675,104,0
676,227,1
677,96,1
678,209,1
679,154,0
680,215,1
681,199,1
682,242,1
683,210,0
684,163,1
685,228,0
686,195,1
687,243,1
688,218,1
689,125,1
690,281,1
691,131,1
692,219,1
693,204,1
694,220,0
695,287,1
696,238,0
697,50,1
698,100,1
699,240,1
700,247,1
701,203,1
702,170,1
703,206,1
704,271,1
705,123,0
706,251,1
707,216,1
708,227,1
709,216,0
710,117,0
711,252,0
712,278,1
713,228,0
714,179,1
715,168,0
716,162,0
717,255,0
718,194,0
719,226,1
720,157,0
721,40,1
722,185,0
723,164,1
724,176,0
725,157,1
726,141,0
727,266,1
728,188,1
729,132,1
730,222,0
731,213,1
732,203,0
733,195,1
734,241,1
735,233,1
736,179,1
737,177,1
738,143,1
739,236,0
740,150,0
741,200,0
742,105,1
743,145,0
744,202,0
745,131,0
746,187,1
747,201,0
748,203,0
749,227,1
750,229,0
751,230,1
752,215,0
753,255,1
754,216,0
755,214,0
756,249,0
757,167,1
758,159,1
759,149,1
760,70,1
761,58,1
762,275,1
763,186,0
764,231,0
765,270,0
766,246,1
767,241,0
768,202,1
769,173,1
770,263,1
771,191,1
772,168,1
773,253,1
774,224,0
775,48,0
776,208,1
777,53,0
778,94,1
779,265,0
780,28,1
781,218,0
782,184,1
783,208,0
784,320,1
785,214,0
786,73,1
787,173,0
788,286,0
789,252,1
790,308,1
791,65,1
792,130,0
793,187,1
794,245,0
795,257,1
796,194,1
797,182,1
798,40,1
799,86,1
800,177,0
801,82,1
802,86,1
803,199,0
804,89,0
805,206,0
806,99,1
807,182,1
808,221,1
809,283,1
810,258,1
811,172,1
812,73,1
813,227,1
814,183,1
815,166,0
816,236,1
817,129,0
818,159,1
819,211,0
820,238,1
821,205,1
822,187,1
823,145,1
824,158,1
825,219,1
826,51,1
827,224,1
828,170,1
829,219,1
830,277,1
831,252,1
832,139,1
833,114,0
834,247,1
835,282,0
836,251,0
837,218,0
838,248,1
839,252,1
840,193,0
841,197,0
842,219,0
843,135,1
844,71,0
845,216,1
846,256,1
847,229,1
848,239,1
849,234,1
850,197,1
851,212,1
852,222,0
853,227,0
854,298,1
855,178,1
856,224,0
857,403,0
858,249,1
859,317,0
860,227,0
861,260,0
862,237,0
863,121,1
864,243,0
865,193,1
866,176,0
867,208,0
868,228,1
869,127,1
870,201,1
871,147,0
872,163,1
873,188,1
874,199,0
875,168,1
876,117,0
877,163,0
878,221,1
879,66,1
880,216,0
881,215,1
882,77,0
883,220,1
884,298,1
885,270,1
886,151,1
887,251,1
888,237,0
889,208,1
890,233,1
891,204,1
892,275,1
893,224,1
894,192,1
895,284,0
896,272,0
897,158,0
898,165,0
899,123,1
900,203,1
901,228,0
902,205,1
903,219,1
904,186,0
905,215,1
906,288,1
907,326,1
908,241,1
909,218,0
910,217,1
911,187,1
912,197,1
913,272,1
914,242,0
915,128,0
916,236,1
917,291,1
918,262,1
919,182,1
920,61,1
921,87,1
922,178,1
923,21,1
924,184,0
925,196,1
926,242,1
927,176,1
928,153,1
929,228,0
930,322,1
931,116,1
932,281,0
933,201,0
934,165,1
935,202,1
936,232,0
937,165,0
938,60,1
939,216,1
940,252,0
941,225,1
942,170,1
943,270,1
944,137,1
945,207,1
946,193,0
947,204,1
948,215,1
949,157,1
950,93,1
951,97,1
952,95,0
953,257,1
954,258,1
955,249,1
956,286,0
957,224,1
958,219,1
959,144,0
960,273,0
961,129,1
962,174,1
963,124,1
964,114,1
965,243,0
966,185,1
967,183,0
968,216,1
969,205,0
970,305,1
971,241,0
972,166,1
973,169,1
974,179,1
975,224,1
976,251,1
977,260,1
978,326,0
979,240,1
980,105,0
981,263,1
982,133,1
983,258,1
984,64,1
985,199,1
986,237,1
987,315,0
988,225,0
989,212,1
990,212,1
991,99,1
992,120,1
993,145,1
994,185,1
995,258,1
996,242,0
997,204,1
998,230,1
999,221,1
