seed,steps,bool
0,8,0
1,11,0
2,9,0
3,5,0
4,16,0
5,19,0
6,9,0
7,19,0
8,10,0
9,8,0
10,12,0
11,15,0
12,9,0
13,25,0
14,5,0
15,10,0
16,10,0
17,6,0
18,18,0
19,17,0
20,8,0
21,16,0
22,12,0
23,9,0
24,15,0
25,13,1
26,14,0
27,18,0
28,7,0
29,10,0
30,14,1
31,9,0
32,13,0
33,18,0
34,24,0
35,5,1
36,11,0
37,4,0
38,11,1
39,34,1
40,10,0
41,4,0
42,5,0
43,16,0
44,8,0
45,11,0
46,5,0
47,9,0
48,25,1
49,10,0
50,3,0
51,5,0
52,6,0
53,13,0
54,12,0
55,5,0
56,19,0
57,14,1
58,11,0
59,26,0
60,27,0
61,5,0
62,10,0
63,10,0
64,15,0
65,4,0
66,8,0
67,12,0
68,14,0
69,2,0
70,20,0
71,26,0
72,4,0
73,8,0
74,9,0
75,7,1
76,9,0
77,7,0
78,12,0
79,20,0
80,5,0
81,9,0
82,8,0
83,5,0
84,6,0
85,12,0
86,10,0
87,9,0
88,23,0
89,15,0
90,10,0
91,17,0
92,4,0
93,9,0
94,19,0
95,11,0
96,4,1
97,3,0
98,6,0
99,3,0
100,25,0
101,4,0
102,18,0
103,21,0
104,15,0
105,10,0
106,9,0
107,32,0
108,21,0
109,9,0
110,30,0
111,5,0
112,13,0
113,11,0
114,22,0
115,5,0
116,14,0
117,14,0
118,7,0
119,11,0
120,11,0
121,26,0
122,8,0
123,32,0
124,21,0
125,8,0
126,5,0
127,10,0
128,21,0
129,5,0
130,22,0
131,6,0
132,25,0
133,3,0
134,14,0
135,3,0
136,27,0
137,20,0
138,21,0
139,14,0
140,4,0
141,19,1
142,25,0
143,21,0
144,36,0
145,15,0
146,14,0
147,5,0
148,7,0
149,8,0
150,4,0
151,21,0
152,4,0
153,9,0
154,15,1
155,30,0
156,36,0
157,25,0
158,3,0
159,23,0
160,10,0
161,10,0
162,3,0
163,22,0
164,30,0
165,7,0
166,10,0
167,6,0
168,9,0
169,8,0
170,9,0
171,25,0
172,9,0
173,5,0
174,5,0
175,5,0
176,12,0
177,20,0
178,11,0
179,18,0
180,25,0
181,12,0
