seed,steps,bool
0,2,1
1,2,0
2,2,0
3,2,1
4,2,0
5,2,0
6,2,1
7,2,0
8,2,0
9,2,1
10,2,0
11,2,0
12,2,1
13,2,1
14,2,0
15,2,1
16,2,1
17,2,0
18,2,1
19,2,1
20,2,0
21,2,1
22,2,1
23,2,0
24,2,1
25,2,1
26,2,0
27,2,1
28,2,1
29,2,0
30,2,1
31,2,1
32,2,0
33,2,1
34,2,1
35,2,0
36,2,1
37,2,1
38,2,0
39,2,1
40,2,1
41,2,0
42,2,1
43,2,1
44,2,0
45,2,0
46,2,1
47,2,0
48,2,0
49,2,1
50,2,0
51,2,0
52,2,1
53,2,0
54,2,0
55,2,1
56,2,0
57,2,0
58,2,1
59,2,0
60,2,0
61,2,1
62,2,0
63,2,0
64,2,1
65,2,0
66,2,0
67,2,1
68,2,0
69,2,0
70,2,1
71,2,0
72,2,0
73,2,1
74,2,0
75,2,0
76,2,1
77,2,1
78,2,0
79,2,1
80,2,1
81,2,0
82,2,1
83,2,1
84,2,0
85,2,1
86,2,1
87,2,0
88,2,1
89,2,1
90,2,0
91,2,1
92,2,1
93,2,0
94,2,1
95,2,1
96,2,0
97,2,1
98,2,1
99,2,0
100,2,1
101,2,1
102,2,0
103,2,1
104,2,1
105,2,0
106,2,1
107,2,1
108,2,0
109,2,0
110,2,1
111,2,0
112,2,0
113,2,1
114,2,0
115,2,0
116,2,1
117,2,0
118,2,0
119,2,1
120,2,0
121,2,0
122,2,1
123,2,0
124,2,0
125,2,1
126,2,0
127,2,0
128,2,1
129,2,0
130,2,0
131,2,1
132,2,0
133,2,0
134,2,1
135,2,0
136,2,0
137,2,1
138,2,0
139,2,0
140,2,1
141,2,1
142,2,0
143,2,1
144,2,1
145,2,0
146,2,1
147,2,1
148,2,0
149,2,1
150,2,1
151,2,0
152,2,1
153,2,1
154,2,0
155,2,1
156,2,1
157,2,0
158,2,1
159,2,1
160,2,0
161,2,1
162,2,1
163,2,0
164,2,1
165,2,1
166,2,0
167,2,1
168,2,1
169,2,0
170,2,0
171,2,1
172,2,0
173,2,0
174,2,1
175,2,0
176,2,0
177,2,1
178,2,0
179,2,0
180,2,1
181,2,0
182,2,0
183,2,1
184,2,0
185,2,0
186,2,1
187,2,0
188,2,0
189,2,1
190,2,0
191,2,0
192,2,1
193,2,0
194,2,0
195,2,1
196,2,0
197,2,0
198,2,1
199,2,0
200,2,0
201,2,1
202,2,1
203,2,0
204,2,1
205,2,1
206,2,0
207,2,1
208,2,1
209,2,0
210,2,1
211,2,1
212,2,0
213,2,1
214,2,1
215,2,0
216,2,1
217,2,1
218,2,0
219,2,1
220,2,1
221,2,0
222,2,1
223,2,1
224,2,0
225,2,1
226,2,1
227,2,0
