seed,steps,bool
0,6,0
1,6,0
2,2,0
3,3,0
4,2,1
5,2,0
6,6,0
7,4,1
8,7,0
9,5,0
10,6,1
11,7,0
12,6,0
13,3,1
14,2,0
15,5,1
16,4,0
17,2,0
18,3,0
19,5,1
20,2,0
21,4,0
22,5,1
23,5,0
24,6,1
25,5,1
26,8,0
27,2,0
28,4,1
29,5,0
30,7,0
31,5,0
32,6,0
33,5,1
34,4,0
35,3,0
36,2,1
37,2,0
38,4,0
39,3,1
40,6,0
41,5,0
42,6,0
43,4,0
44,4,1
45,3,1
46,2,0
47,5,1
48,4,0
49,3,0
50,5,1
51,5,0
52,4,0
53,2,0
54,4,0
55,4,0
56,2,1
57,5,0
58,6,1
59,2,0
60,3,1
61,5,0
62,4,1
63,5,0
64,4,1
65,4,0
66,4,0
67,5,0
68,2,1
69,2,0
70,3,0
71,2,1
72,2,1
73,5,0
74,8,0
75,5,0
76,4,1
77,2,0
78,3,1
79,5,0
80,3,0
81,2,1
82,3,1
83,5,0
84,6,0
85,5,0
86,4,1
87,2,0
88,2,0
89,5,1
90,2,1
91,3,1
92,3,1
93,3,0
94,2,0
95,5,0
96,3,0
97,4,0
98,3,0
99,5,0
100,4,0
101,7,0
102,3,1
103,2,0
104,3,1
105,6,1
106,4,1
107,11,0
108,4,1
109,9,0
110,2,1
111,6,1
112,2,0
113,2,1
114,5,0
115,6,0
116,4,1
117,6,0
118,3,1
119,9,0
120,4,0
121,6,0
122,2,0
123,2,0
124,4,1
125,6,1
126,5,0
127,6,0
128,3,0
129,2,0
130,3,0
131,6,0
132,6,1
133,4,0
134,6,1
135,3,0
136,3,0
137,7,0
138,2,0
139,4,0
140,3,0
141,9,0
142,4,1
143,6,0
144,2,0
145,2,1
146,3,1
147,2,0
148,5,1
149,4,0
150,3,0
151,2,0
152,3,0
153,6,0
154,6,1
155,4,0
156,7,1
157,7,1
158,7,0
159,5,0
160,2,0
161,2,1
162,3,0
163,2,0
164,7,1
165,7,1
166,6,1
167,6,1
168,6,0
169,7,0
170,6,1
171,4,1
172,3,0
173,2,0
174,7,1
175,8,0
176,5,0
177,5,1
178,5,0
179,6,0
180,2,0
181,7,0
182,2,1
183,3,1
184,7,0
185,2,1
186,2,1
187,8,0
188,5,1
189,7,0
190,6,0
191,7,1
192,6,0
193,4,1
194,5,1
195,2,0
196,8,1
197,3,0
198,5,0
199,7,1
200,8,0
201,5,0
202,2,0
203,3,1
204,4,0
205,2,0
206,8,0
207,5,1
208,6,0
209,8,0
210,4,0
211,6,0
212,6,0
213,3,1
214,3,1
215,2,0
216,6,0
217,7,1
218,2,0
219,6,1
220,2,0
221,5,0
222,6,1
223,6,0
224,2,0
225,3,0
226,4,1
227,2,1
228,8,0
229,5,0
230,8,0
231,6,1
232,5,0
233,6,1
234,7,0
235,3,0
236,2,0
237,2,1
238,8,0
239,2,1
240,8,0
241,5,1
242,7,0
243,6,0
244,6,0
245,3,1
246,2,1
247,3,0
248,7,0
249,2,0
250,6,0
251,6,0
252,8,0
253,2,0
254,6,1
255,6,1
256,7,0
257,4,0
258,9,0
259,6,1
260,8,0
261,3,0
262,3,0
263,4,0
264,11,0
265,5,0
266,5,0
267,4,1
268,3,0
269,2,1
270,9,0
271,2,0
272,2,0
273,4,1
274,3,1
275,4,1
276,6,0
277,6,1
278,4,1
279,3,0
280,7,0
281,4,0
282,6,1
283,4,0
284,3,0
285,3,1
286,7,0
287,2,1
288,2,0
289,6,0
290,4,0
291,2,1
292,6,0
293,3,0
294,2,0
295,3,0
296,9,0
297,4,1
298,10,1
299,3,0
300,5,0
301,5,0
302,5,0
303,2,1
304,3,0
305,7,1
306,4,0
307,7,0
308,6,0
309,2,1
310,2,0
311,6,0
312,4,1
313,2,0
314,3,1
315,4,0
316,2,1
317,8,0
318,5,0
319,5,1
320,4,1
321,4,0
322,2,0
323,6,0
324,5,0
325,2,0
326,3,0
327,4,1
328,3,0
329,2,1
330,3,0
331,4,0
332,3,0
333,6,1
334,5,1
335,4,1
336,3,0
337,4,0
338,2,1
339,3,1
340,5,0
341,3,1
342,6,1
343,4,0
344,2,0
345,9,0
346,4,0
347,6,0
348,3,1
349,6,0
350,4,0
351,8,0
352,3,1
353,5,0
354,4,0
355,10,0
356,6,0
357,9,0
358,2,1
359,4,1
360,2,0
361,2,0
362,3,1
363,2,0
364,6,0
365,6,1
366,6,1
367,2,1
368,5,0
369,6,0
370,3,0
371,6,1
372,3,0
373,2,0
374,2,0
375,6,0
376,7,0
377,6,0
378,3,0
379,8,0
380,5,1
381,6,1
382,2,0
383,2,0
384,3,0
385,9,0
386,2,1
387,6,1
388,5,0
389,2,0
390,4,0
391,6,0
392,5,0
393,7,0
394,3,1
395,2,0
396,2,1
397,7,0
398,6,0
399,5,0
400,7,0
401,6,1
402,5,0
403,7,1
404,3,0
405,2,1
406,3,0
407,5,1
408,6,1
409,5,1
410,7,0
411,2,0
412,6,1
413,6,0
414,7,1
415,7,1
416,4,1
417,3,0
418,3,1
419,6,0
420,3,0
421,5,0
422,3,1
423,6,1
424,6,0
425,6,0
426,7,1
427,2,0
428,2,1
429,8,0
430,6,1
431,2,1
432,6,0
433,5,1
434,6,0
435,8,0
436,7,1
437,2,0
438,4,0
439,3,0
440,2,0
441,5,0
442,7,0
443,4,0
444,6,0
445,3,0
446,2,1
447,6,0
448,4,0
449,2,0
450,2,0
451,7,1
452,7,0
453,2,1
454,6,1
455,5,0
456,2,0
457,7,0
458,5,0
459,2,0
460,4,1
461,3,0
462,2,0
463,6,0
464,4,1
465,5,0
466,7,1
467,5,0
468,2,0
469,6,0
470,4,1
471,2,1
472,2,0
473,6,1
474,6,0
475,6,1
476,6,0
477,6,0
478,3,0
479,3,0
480,6,0
481,3,1
482,5,0
483,5,1
484,2,1
485,3,0
486,6,0
487,2,0
488,3,0
489,3,0
490,2,0
491,3,0
492,6,1
493,5,0
494,2,0
495,3,1
496,6,1
497,2,0
498,6,0
499,5,0
