seed,steps,bool
0,9,0
1,44,0
2,12,0
3,30,0
4,14,0
5,14,0
6,18,0
7,15,0
8,56,0
9,7,0
10,10,0
11,32,0
12,32,0
13,52,0
14,24,0
15,10,0
16,18,0
17,44,0
18,26,0
19,14,0
20,20,0
21,35,0
22,8,0
23,7,0
24,13,0
25,11,0
26,21,0
27,13,0
28,15,0
29,8,0
30,11,0
31,15,0
32,30,0
33,11,0
34,17,0
35,11,0
36,14,0
37,11,0
38,9,1
39,43,0
40,20,0
41,41,0
42,34,0
43,14,0
44,10,0
45,22,0
46,10,0
47,20,0
48,26,0
49,11,0
50,3,0
51,21,0
52,17,0
53,10,0
54,20,0
55,13,0
56,11,0
57,34,0
58,12,0
59,62,0
60,5,0
61,3,0
62,24,0
63,52,0
64,17,0
65,45,0
66,13,0
67,14,0
68,14,0
69,19,0
70,16,0
71,20,0
72,15,0
73,15,0
74,34,0
75,47,0
76,12,0
77,33,0
78,19,0
79,13,0
80,9,0
81,25,0
82,9,0
83,8,0
84,10,0
85,15,0
86,16,0
87,9,0
88,12,0
89,17,0
90,10,0
91,17,0
92,21,0
93,30,0
94,9,0
95,18,0
96,26,0
97,5,0
98,23,0
99,18,0
100,67,0
101,23,0
102,15,0
103,26,0
104,30,0
105,11,0
106,28,0
107,17,0
108,15,0
109,48,0
110,14,0
111,17,0
112,19,0
113,23,0
114,16,0
115,13,0
116,7,0
117,22,0
118,40,0
119,22,0
120,12,0
121,42,0
122,26,0
123,14,0
124,30,0
125,17,0
126,18,0
127,11,0
128,29,0
129,26,0
130,14,0
131,11,0
132,16,0
133,6,0
134,31,0
135,33,0
136,17,0
137,11,0
138,42,0
139,11,0
140,8,0
141,27,0
142,15,0
143,10,0
144,19,0
145,8,0
146,10,0
147,9,0
148,5,0
149,17,0
150,9,0
151,12,0
152,14,0
153,13,0
154,40,0
155,33,0
156,11,0
157,28,0
158,19,0
159,33,0
160,14,0
161,14,0
162,41,0
163,18,0
164,23,0
165,25,0
166,15,0
167,9,0
168,7,0
169,8,0
170,26,0
171,25,0
172,14,0
173,25,0
174,33,0
175,32,0
176,15,0
177,14,0
178,10,0
179,13,0
180,14,0
181,20,0
182,20,0
183,29,0
184,10,0
185,21,0
186,16,0
187,19,0
188,12,0
189,21,0
190,13,0
191,16,0
192,13,0
193,22,0
194,15,0
195,8,0
196,28,0
197,18,0
198,22,0
199,12,0
200,17,0
201,27,0
202,19,0
203,26,0
204,7,0
205,10,0
206,8,0
207,17,0
208,29,0
209,28,0
210,25,0
211,19,0
212,8,0
213,11,0
214,13,0
215,22,0
216,14,0
217,8,0
218,9,0
219,12,0
220,16,0
221,21,0
222,14,0
223,16,0
224,6,0
225,23,0
226,10,0
227,20,0
228,12,0
229,8,0
230,22,0
231,20,0
232,14,0
233,32,0
234,6,0
