seed,steps,bool
0,2,0
1,3,0
2,2,0
3,2,0
4,2,0
5,2,0
6,2,0
7,2,0
8,3,0
9,2,1
10,3,0
11,2,0
12,3,0
13,2,0
14,2,0
15,3,0
16,2,0
17,2,0
18,2,0
19,4,0
20,2,0
21,3,0
22,2,0
23,3,0
24,2,0
25,2,0
26,2,0
27,2,0
28,2,0
29,2,0
30,3,0
31,2,1
32,3,1
33,2,0
34,4,0
35,2,0
36,2,0
37,2,0
38,2,0
39,2,0
40,2,0
41,4,1
42,2,0
43,3,0
44,2,0
45,4,0
46,2,0
47,2,0
48,2,0
49,2,0
